Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
2022/05/03,01:14 AM,12.56,10.56,87.0,West,0.64,3.06,1019.64,0.0,0.0,NA,0.0
2022/05/03,01:19 AM,12.56,10.5,87.0,West,1.29,3.22,1019.64,0.0,0.0,NA,0.0
2022/05/03,01:24 AM,12.56,10.56,88.0,SW,0.48,3.22,1019.64,0.0,0.0,NA,0.0
2022/05/03,01:29 AM,12.56,10.5,87.0,SSW,0.48,2.09,1019.64,0.0,0.0,NA,0.0
2022/05/03,01:34 AM,12.56,10.44,87.0,WSW,1.13,3.22,1019.64,0.0,0.0,NA,0.0
2022/05/03,01:39 AM,12.56,10.44,87.0,SSW,0.0,3.22,1019.64,0.0,0.0,NA,0.0
2022/05/03,01:44 AM,12.5,10.33,87.0,SE,0.8,2.57,1019.64,0.0,0.0,NA,0.0
2022/05/03,01:49 AM,12.5,10.39,87.0,SE,0.32,2.09,1019.64,0.0,0.0,NA,0.0
2022/05/03,01:54 AM,12.5,10.39,87.0,SSW,0.8,2.9,1019.64,0.0,0.0,NA,0.0
2022/05/03,01:59 AM,12.56,10.39,87.0,WSW,0.48,3.22,1019.64,0.0,0.0,NA,0.0
2022/05/03,02:04 AM,12.56,10.33,86.0,SSW,0.97,4.18,1019.64,0.0,0.0,NA,0.0
2022/05/03,02:09 AM,12.5,10.28,86.0,SE,0.32,2.57,1019.64,0.0,0.0,NA,0.0
2022/05/03,02:14 AM,12.5,10.28,86.0,South,0.0,1.61,1019.64,0.0,0.0,NA,0.0
2022/05/03,02:19 AM,12.5,10.22,86.0,SSW,0.97,2.25,1019.64,0.0,0.0,NA,0.0
2022/05/03,02:24 AM,12.5,10.22,86.0,SE,0.8,2.9,1019.64,0.0,0.0,NA,0.0
2022/05/03,02:29 AM,12.5,10.17,86.0,South,0.97,3.22,1019.64,0.0,0.0,NA,0.0
2022/05/03,02:34 AM,12.44,10.11,86.0,South,0.32,3.22,1019.64,0.0,0.0,NA,0.0
2022/05/03,02:39 AM,12.44,10.11,86.0,South,0.48,1.61,1019.64,0.0,0.0,NA,0.0
2022/05/03,02:44 AM,12.44,10.11,86.0,SSE,1.29,3.54,1019.64,0.0,0.0,NA,0.0
2022/05/03,02:49 AM,12.44,10.06,86.0,SE,0.64,3.38,1019.64,0.0,0.0,NA,0.0
2022/05/03,02:54 AM,12.44,10.06,86.0,SE,0.48,1.61,1019.64,0.0,0.0,NA,0.0
2022/05/03,02:59 AM,12.44,10.11,86.0,SE,0.48,1.61,1019.64,0.0,0.0,NA,0.0
2022/05/03,03:04 AM,12.44,10.06,86.0,ENE,0.48,1.93,1019.64,0.0,0.0,NA,0.0
2022/05/03,03:09 AM,12.44,10.11,86.0,East,0.32,2.9,1019.64,0.0,0.0,NA,0.0
2022/05/03,03:14 AM,12.5,10.11,85.0,SE,1.13,2.9,1019.64,0.0,0.0,NA,0.0
2022/05/03,03:19 AM,12.5,10.06,85.0,SSE,0.16,2.41,1019.64,0.0,0.0,NA,0.0
2022/05/03,03:24 AM,12.5,10.0,85.0,SSE,0.32,1.61,1019.64,0.0,0.0,NA,0.0
2022/05/03,03:29 AM,12.5,10.06,85.0,SE,0.32,1.61,1019.64,0.0,0.0,NA,0.0
2022/05/03,03:34 AM,12.5,10.11,85.0,SSE,0.32,1.61,1019.98,0.0,0.0,NA,0.0
2022/05/03,03:39 AM,12.5,10.06,85.0,SSE,0.64,2.57,1019.98,0.0,0.0,NA,0.0
2022/05/03,03:44 AM,12.44,10.0,85.0,SSE,0.16,1.93,1019.98,0.0,0.0,NA,0.0
2022/05/03,03:49 AM,12.5,10.06,85.0,SSE,0.32,2.74,1019.98,0.0,0.0,NA,0.0
2022/05/03,03:54 AM,12.5,10.06,85.0,SSE,0.16,1.61,1019.98,0.0,0.0,NA,0.0
2022/05/03,03:59 AM,12.5,10.06,85.0,West,1.29,3.22,1019.98,0.0,0.0,NA,0.0
2022/05/03,04:09 AM,12.56,10.06,85.0,SSE,0.16,1.61,1019.98,0.0,0.0,NA,0.0
2022/05/03,04:14 AM,12.5,9.94,84.0,South,0.8,2.9,1019.98,0.0,0.0,NA,0.0
2022/05/03,04:19 AM,12.44,9.89,84.0,WNW,0.32,3.22,1019.98,0.0,0.0,NA,0.0
2022/05/03,04:24 AM,12.39,9.89,85.0,NW,0.16,2.25,1019.98,0.0,0.0,NA,0.0
2022/05/03,04:29 AM,12.33,9.89,85.0,NW,0.32,1.93,1019.98,0.0,0.0,NA,0.0
2022/05/03,04:34 AM,12.28,9.83,85.0,West,0.97,3.22,1019.98,0.0,0.0,NA,0.0
2022/05/03,04:39 AM,12.17,9.83,86.0,West,0.32,3.22,1019.98,0.0,0.0,NA,0.0
2022/05/03,04:44 AM,12.11,9.83,86.0,West,0.32,2.9,1020.32,0.0,0.0,NA,0.0
2022/05/03,04:49 AM,12.06,9.83,86.0,West,1.13,2.9,1020.32,0.0,0.0,NA,0.0
2022/05/03,04:54 AM,12.06,9.83,86.0,West,0.32,3.22,1020.32,0.0,0.0,NA,0.0
2022/05/03,04:59 AM,12.0,9.83,86.0,West,0.64,1.61,1020.32,0.0,0.0,NA,0.0
2022/05/03,05:04 AM,12.0,9.83,87.0,WNW,1.45,4.51,1020.32,0.0,0.0,NA,0.0
2022/05/03,05:09 AM,11.94,9.78,87.0,SSW,0.64,2.74,1020.32,0.0,0.0,NA,0.0
2022/05/03,05:14 AM,11.89,9.72,87.0,WSW,0.32,4.83,1020.32,0.0,0.0,NA,0.0
2022/05/03,05:19 AM,11.83,9.67,87.0,West,0.0,1.61,1020.32,0.0,0.0,NA,0.0
2022/05/03,05:24 AM,11.83,9.67,87.0,West,0.0,1.61,1020.32,0.0,0.0,NA,0.0
2022/05/03,05:29 AM,11.78,9.67,87.0,West,0.48,1.61,1020.32,0.0,0.0,NA,0.0
2022/05/03,05:34 AM,11.78,9.67,87.0,North,0.0,1.61,1020.32,0.0,0.0,NA,0.0
2022/05/03,05:39 AM,11.72,9.61,87.0,North,0.0,0.0,1020.32,0.0,0.0,NA,0.0
2022/05/03,05:44 AM,11.67,9.61,87.0,North,0.0,0.0,1020.66,0.0,0.0,NA,0.0
2022/05/03,05:49 AM,11.61,9.61,88.0,South,0.16,0.64,1020.66,0.0,0.0,NA,0.0
2022/05/03,05:54 AM,11.61,9.61,88.0,SE,1.45,2.9,1020.32,0.0,0.0,NA,0.0
2022/05/03,05:59 AM,11.61,9.61,88.0,SW,0.64,2.9,1020.32,0.0,0.0,NA,7.0
2022/05/03,06:04 AM,11.61,9.61,88.0,WSW,0.16,1.61,1020.32,0.0,0.0,NA,11.0
2022/05/03,06:09 AM,11.56,9.56,88.0,West,0.16,NA,1020.32,0.0,0.0,NA,12.0
2022/05/03,06:14 AM,11.56,9.61,88.0,West,0.64,2.57,1020.32,0.0,0.0,NA,14.0
2022/05/03,06:19 AM,11.5,9.56,88.0,West,1.61,3.22,1020.32,0.0,0.0,NA,18.0
2022/05/03,06:24 AM,11.5,9.56,88.0,West,1.61,4.18,1020.32,0.0,0.0,NA,23.0
2022/05/03,06:29 AM,11.56,9.61,88.0,West,0.97,3.38,1020.66,0.0,0.0,NA,26.0
2022/05/03,06:34 AM,11.56,9.61,88.0,South,1.29,4.99,1020.66,0.0,0.0,NA,28.0
2022/05/03,06:39 AM,11.61,9.67,88.0,South,2.09,6.11,1020.66,0.0,0.0,NA,32.0
2022/05/03,06:44 AM,11.67,9.56,87.0,SSE,2.41,5.79,1020.66,0.0,0.0,NA,32.0
2022/05/03,06:49 AM,11.72,9.56,86.0,WNW,1.93,5.15,1020.66,0.0,0.0,NA,35.0
2022/05/03,06:54 AM,11.78,9.56,86.0,West,1.61,6.28,1020.66,0.0,0.0,NA,35.0
2022/05/03,06:59 AM,11.78,9.5,86.0,WSW,2.57,5.79,1021.0,0.0,0.0,NA,35.0
2022/05/03,07:04 AM,11.83,9.5,86.0,NNW,2.9,7.72,1021.0,0.0,0.0,NA,37.0
2022/05/03,07:09 AM,11.83,9.39,85.0,SSW,2.41,8.21,1021.0,0.0,0.0,NA,39.0
2022/05/03,07:14 AM,11.89,9.39,85.0,SSE,2.25,6.44,1021.0,0.0,0.0,NA,42.0
2022/05/03,07:19 AM,12.0,9.39,84.0,SSE,2.57,6.11,1021.33,0.0,0.0,NA,186.0
2022/05/03,07:24 AM,12.33,9.67,84.0,SE,2.25,6.28,1021.0,0.0,0.0,NA,206.0
2022/05/03,07:29 AM,12.72,9.78,82.0,SE,2.09,4.83,1021.0,0.0,0.0,NA,220.0
2022/05/03,07:34 AM,13.11,9.78,80.0,SSE,3.06,6.76,1021.0,0.0,0.0,NA,237.0
2022/05/03,07:39 AM,13.39,9.78,79.0,SW,2.74,7.24,1021.0,0.0,0.0,NA,250.0
2022/05/03,07:44 AM,13.61,9.78,78.0,South,3.06,8.53,1021.0,0.0,0.0,NA,264.0
2022/05/03,07:49 AM,13.78,9.67,76.0,West,3.7,10.3,1021.0,0.0,0.0,NA,285.0
2022/05/03,07:54 AM,13.83,9.61,76.0,SE,3.7,7.24,1021.33,0.0,0.0,NA,297.0
2022/05/03,07:59 AM,13.94,9.5,75.0,South,4.02,9.81,1021.33,0.0,0.0,NA,311.0
2022/05/03,08:04 AM,14.0,9.67,75.0,SSE,3.54,10.78,1021.33,0.0,0.0,NA,325.0
2022/05/03,08:09 AM,14.17,9.78,75.0,South,3.22,9.98,1021.33,0.0,0.0,NA,343.0
2022/05/03,08:14 AM,14.28,9.72,74.0,ESE,3.22,11.1,1021.33,0.0,0.0,NA,355.0
2022/05/03,08:19 AM,14.5,9.94,74.0,SSE,2.74,6.76,1021.33,0.0,0.0,NA,374.0
2022/05/03,08:24 AM,14.67,9.89,73.0,SW,3.38,7.08,1021.33,0.0,0.0,NA,390.0
2022/05/03,08:29 AM,14.78,9.72,72.0,SSE,3.38,10.3,1021.33,0.0,0.0,NA,404.0
2022/05/03,08:34 AM,14.89,9.72,71.0,SSE,3.06,8.04,1021.33,0.0,0.0,NA,420.0
2022/05/03,08:39 AM,15.0,9.72,70.0,South,2.57,6.44,1021.67,0.0,0.0,NA,432.0
2022/05/03,08:44 AM,15.22,9.89,71.0,SSE,2.09,5.15,1021.67,0.0,0.0,NA,450.0
2022/05/03,08:49 AM,15.44,9.94,70.0,WSW,3.22,11.1,1021.67,0.0,0.0,NA,468.0
2022/05/03,08:54 AM,15.5,10.0,70.0,South,2.74,7.56,1021.67,0.0,0.0,NA,485.0
2022/05/03,08:59 AM,15.67,9.94,69.0,South,2.57,12.07,1021.67,0.0,0.0,NA,504.0
2022/05/03,09:04 AM,15.89,10.11,69.0,SE,2.09,5.47,1021.67,0.0,0.0,NA,510.0
2022/05/03,09:09 AM,16.0,10.06,68.0,South,2.41,6.44,1021.67,0.0,0.0,NA,519.0
2022/05/03,09:14 AM,16.06,10.11,68.0,South,3.22,7.4,1021.67,0.0,0.0,NA,531.0
2022/05/03,09:19 AM,16.17,10.33,68.0,SSE,2.09,5.47,1021.67,0.0,0.0,NA,540.0
2022/05/03,09:24 AM,16.39,10.5,69.0,South,2.57,6.92,1021.67,0.0,0.0,NA,545.0
2022/05/03,09:29 AM,16.33,10.22,67.0,SE,3.06,9.49,1021.67,0.0,0.0,NA,568.0
2022/05/03,09:34 AM,16.22,10.44,68.0,SSE,3.22,7.24,1021.67,0.0,0.0,NA,594.0
2022/05/03,09:39 AM,16.17,10.28,68.0,East,2.9,9.33,1021.67,0.0,0.0,NA,635.0
2022/05/03,09:44 AM,16.11,10.22,69.0,SE,3.7,13.68,1021.67,0.0,0.0,NA,610.0
2022/05/03,09:49 AM,16.0,10.17,68.0,SE,3.38,9.49,1022.01,0.0,0.0,NA,631.0
2022/05/03,09:54 AM,15.89,10.0,68.0,SE,4.34,11.58,1022.01,0.0,0.0,NA,640.0
2022/05/03,09:59 AM,15.72,10.0,69.0,ESE,3.86,11.1,1022.01,0.0,0.0,NA,654.0
2022/05/03,10:04 AM,15.61,9.89,69.0,East,4.34,10.3,1022.01,0.0,0.0,NA,671.0
2022/05/03,10:09 AM,15.56,10.06,70.0,ESE,3.7,10.14,1022.01,0.0,0.0,NA,691.0
2022/05/03,10:14 AM,15.72,10.5,71.0,NNW,2.09,5.95,1022.01,0.0,0.0,NA,708.0
2022/05/03,10:19 AM,16.17,10.39,69.0,East,3.06,7.4,1022.01,0.0,0.0,NA,728.0
2022/05/03,10:24 AM,16.33,10.5,69.0,SSE,3.7,8.69,1022.01,0.0,0.0,NA,738.0
2022/05/03,10:29 AM,16.56,10.56,68.0,East,2.09,8.69,1022.01,0.0,0.0,NA,751.0
2022/05/03,10:34 AM,16.78,10.56,67.0,SE,2.57,6.6,1022.01,0.0,0.0,NA,763.0
2022/05/03,10:39 AM,16.78,10.22,66.0,SE,3.86,10.62,1022.01,0.0,0.0,NA,707.0
2022/05/03,10:44 AM,16.39,10.11,66.0,East,3.22,8.85,1022.01,0.0,0.0,NA,686.0
2022/05/03,10:49 AM,16.28,10.22,67.0,West,4.34,9.81,1022.01,0.0,0.0,NA,742.0
2022/05/03,10:54 AM,16.22,10.22,68.0,NE,2.57,7.56,1022.01,0.0,0.0,NA,715.0
2022/05/03,10:59 AM,16.33,10.11,67.0,East,3.38,9.81,1022.01,0.0,0.0,NA,671.0
2022/05/03,11:04 AM,16.33,10.06,66.0,ENE,3.54,6.28,1022.01,0.0,0.0,NA,671.0
2022/05/03,11:09 AM,16.17,9.94,67.0,SE,3.38,14.96,1022.01,0.0,0.0,NA,670.0
2022/05/03,11:14 AM,16.22,10.33,68.0,East,2.41,6.6,1022.01,0.0,0.0,NA,784.0
2022/05/03,11:19 AM,16.5,10.11,66.0,East,3.22,9.65,1022.01,0.0,0.0,NA,844.0
2022/05/03,11:24 AM,16.61,10.22,66.0,SE,2.9,9.65,1022.01,0.0,0.0,NA,868.0
2022/05/03,11:29 AM,16.94,10.44,66.0,WSW,4.34,8.04,1022.01,0.0,0.0,NA,784.0
2022/05/03,11:34 AM,16.83,10.17,65.0,South,2.74,8.85,1022.01,0.0,0.0,NA,775.0
2022/05/03,11:39 AM,16.94,10.39,66.0,South,2.41,6.11,1022.01,0.0,0.0,NA,831.0
2022/05/03,11:44 AM,17.22,10.28,64.0,WNW,3.38,11.42,1022.01,0.0,0.0,NA,882.0
2022/05/03,11:49 AM,17.33,10.28,64.0,SW,3.06,7.4,1022.01,0.0,0.0,NA,882.0
2022/05/03,11:54 AM,17.33,10.33,63.0,SW,3.38,8.69,1022.01,0.0,0.0,NA,918.0
2022/05/03,11:59 AM,17.33,10.06,63.0,West,4.18,13.84,1022.01,0.0,0.0,NA,881.0
2022/05/03,12:04 PM,17.22,10.17,63.0,NNE,3.06,6.76,1022.01,0.0,0.0,NA,946.0
2022/05/03,12:09 PM,17.33,10.11,62.0,West,4.18,9.49,1022.01,0.0,0.0,NA,944.0
2022/05/03,12:14 PM,17.39,10.11,62.0,NW,3.06,5.79,1021.67,0.0,0.0,NA,860.0
2022/05/03,12:19 PM,17.5,10.06,62.0,West,4.18,10.14,1021.67,0.0,0.0,NA,700.0
2022/05/03,12:24 PM,17.39,9.83,61.0,West,4.67,12.55,1021.67,0.0,0.0,NA,900.0
2022/05/03,12:29 PM,17.0,9.67,62.0,SSE,4.34,12.23,1021.67,0.0,0.0,NA,900.0
2022/05/03,12:34 PM,16.83,9.89,64.0,SSW,3.06,8.69,1021.67,0.0,0.0,NA,642.0
2022/05/03,12:39 PM,16.89,9.67,62.0,East,3.86,8.53,1021.67,0.0,0.0,NA,666.0
2022/05/03,12:44 PM,16.89,9.78,63.0,East,3.22,9.33,1021.67,0.0,0.0,NA,633.0
2022/05/03,12:49 PM,16.94,9.78,62.0,SE,3.86,9.17,1021.67,0.0,0.0,NA,708.0
2022/05/03,12:54 PM,17.0,9.78,63.0,East,2.9,8.85,1021.67,0.0,0.0,NA,652.0
2022/05/03,12:59 PM,17.0,9.67,62.0,SE,3.38,11.42,1021.67,0.0,0.0,NA,691.0
2022/05/03,01:04 PM,17.11,9.72,62.0,SSW,3.06,6.11,1021.67,0.0,0.0,NA,731.0
2022/05/03,01:09 PM,17.28,9.89,62.0,West,3.06,7.56,1021.67,0.0,0.0,NA,904.0
2022/05/03,01:14 PM,17.5,9.83,61.0,SE,3.06,9.01,1021.67,0.0,0.0,NA,872.0
2022/05/03,01:19 PM,17.67,9.72,60.0,SE,3.22,9.65,1021.67,0.0,0.0,NA,795.0
2022/05/03,01:24 PM,17.61,9.67,60.0,ESE,2.57,5.79,1021.67,0.0,0.0,NA,649.0
2022/05/03,01:29 PM,17.67,9.78,60.0,SE,2.57,6.44,1021.67,0.0,0.0,NA,550.0
2022/05/03,01:34 PM,17.78,9.61,59.0,ENE,2.41,7.72,1021.67,0.0,0.0,NA,564.0
2022/05/03,01:39 PM,17.83,9.67,59.0,,2.25,6.44,1021.67,0.0,0.0,NA,605.0
2022/05/03,01:44 PM,17.89,9.67,58.0,ESE,2.41,6.76,1021.67,0.0,0.0,NA,587.0
2022/05/03,01:49 PM,17.94,9.83,59.0,ESE,1.77,5.15,1021.67,0.0,0.0,NA,751.0
2022/05/03,01:54 PM,18.28,9.94,58.0,SW,2.57,4.99,1021.67,0.0,0.0,NA,782.0
2022/05/03,01:59 PM,18.39,9.67,57.0,ENE,1.61,5.95,1021.67,0.0,0.0,NA,701.0
2022/05/03,02:04 PM,18.5,9.78,57.0,ESE,1.61,5.95,1022.01,0.0,0.0,NA,663.0
2022/05/03,02:09 PM,18.67,9.94,57.0,ESE,2.25,4.67,1022.01,0.0,0.0,NA,694.0
2022/05/03,02:14 PM,18.67,9.67,56.0,East,2.9,6.6,1022.01,0.0,0.0,NA,656.0
2022/05/03,02:19 PM,18.56,9.94,57.0,SE,1.45,5.47,1022.01,0.0,0.0,NA,469.0
2022/05/03,02:24 PM,18.72,10.06,57.0,SSE,1.45,3.54,1022.01,0.0,0.0,NA,464.0
2022/05/03,02:29 PM,18.61,10.33,59.0,WNW,1.61,4.67,1022.01,0.0,0.0,NA,355.0
2022/05/03,02:34 PM,18.17,10.39,60.0,North,1.77,4.51,1022.01,0.0,0.0,NA,387.0
2022/05/03,02:39 PM,17.94,10.17,61.0,North,2.57,7.08,1021.67,0.0,0.0,NA,582.0
2022/05/03,02:44 PM,17.83,10.11,61.0,SE,2.74,7.08,1021.67,0.0,0.0,NA,606.0
2022/05/03,02:49 PM,17.72,10.0,61.0,SE,2.9,7.08,1021.67,0.0,0.0,NA,540.0
2022/05/03,02:54 PM,17.56,9.89,61.0,East,3.54,9.98,1021.67,0.0,0.0,NA,434.0
2022/05/03,02:59 PM,17.28,9.78,62.0,SE,3.38,7.08,1021.67,0.0,0.0,NA,434.0
2022/05/03,03:04 PM,17.0,9.72,62.0,ESE,3.54,12.39,1021.67,0.0,0.0,NA,501.0
2022/05/03,03:09 PM,16.67,9.61,63.0,SSW,3.86,9.33,1021.67,0.0,0.0,NA,575.0
2022/05/03,03:14 PM,16.39,9.72,65.0,East,3.7,9.01,1021.67,0.0,0.0,NA,506.0
2022/05/03,03:19 PM,16.06,9.67,66.0,ESE,3.54,12.23,1021.67,0.0,0.0,NA,570.0
2022/05/03,03:24 PM,16.0,9.67,66.0,ESE,3.7,7.4,1021.67,0.0,0.0,NA,575.0
2022/05/03,03:29 PM,15.83,9.56,66.0,East,4.83,10.62,1021.67,0.0,0.0,NA,446.0
2022/05/03,03:34 PM,15.56,9.5,67.0,SE,4.34,11.91,1021.67,0.0,0.0,NA,446.0
2022/05/03,03:39 PM,15.11,9.28,68.0,SE,4.34,13.03,1021.67,0.0,0.0,NA,415.0
2022/05/03,03:42 PM,14.89,9.39,70.0,ENE,1.93,10.46,1021.33,0.0,0.0,NA,339.0
2022/05/03,03:49 PM,14.83,9.33,70.0,ESE,3.38,7.4,1021.67,0.0,0.0,NA,311.0
2022/05/03,03:54 PM,14.83,9.33,70.0,ESE,3.22,9.33,1021.67,0.0,0.0,NA,276.0
2022/05/03,03:59 PM,14.72,9.28,70.0,SE,3.86,9.81,1021.67,0.0,0.0,NA,360.0
2022/05/03,04:04 PM,14.56,9.17,70.0,SE,4.83,11.58,1021.67,0.0,0.0,NA,374.0
2022/05/03,04:09 PM,14.5,9.22,71.0,East,4.51,14.8,1021.67,0.0,0.0,NA,381.0
2022/05/03,04:14 PM,14.44,9.17,71.0,ENE,2.25,10.14,1021.67,0.0,0.0,NA,404.0
2022/05/03,04:19 PM,14.5,9.28,71.0,ESE,2.9,7.24,1021.67,0.0,0.0,NA,404.0
2022/05/03,04:24 PM,14.61,9.39,71.0,SE,1.45,4.99,1021.33,0.0,0.0,NA,311.0
2022/05/03,04:29 PM,14.83,9.56,70.0,East,3.22,6.76,1021.67,0.0,0.0,NA,292.0
2022/05/03,04:34 PM,14.83,9.56,71.0,WNW,2.25,8.69,1021.33,0.0,0.0,NA,292.0
2022/05/03,04:39 PM,14.89,9.61,71.0,SE,3.06,8.85,1021.67,0.0,0.0,NA,272.0
2022/05/03,04:44 PM,14.89,9.56,70.0,South,2.74,8.37,1021.67,0.0,0.0,NA,258.0
2022/05/03,04:49 PM,14.78,9.61,71.0,ESE,3.22,7.88,1021.33,0.0,0.0,NA,274.0
2022/05/03,04:54 PM,14.72,9.67,72.0,NE,1.93,9.49,1021.67,0.0,0.0,NA,251.0
2022/05/03,04:59 PM,14.72,9.67,72.0,SE,3.7,5.31,1021.67,0.0,0.0,NA,251.0
2022/05/03,05:04 PM,14.61,9.61,72.0,,2.25,8.37,1021.33,0.0,0.0,NA,202.0
2022/05/03,05:09 PM,14.39,9.5,72.0,NNE,4.02,10.46,1021.67,0.0,0.0,NA,148.0
2022/05/03,05:14 PM,14.17,9.5,74.0,SE,2.41,8.69,1021.67,0.0,0.0,NA,137.0
2022/05/03,05:19 PM,14.11,9.56,74.0,ESE,3.38,7.56,1021.67,0.0,0.0,NA,123.0
2022/05/03,05:24 PM,14.11,9.5,74.0,East,2.09,8.21,1021.0,0.0,0.0,NA,128.0
2022/05/03,05:29 PM,14.11,9.5,74.0,SSE,2.09,5.47,1021.67,0.0,0.0,NA,123.0
2022/05/03,05:34 PM,14.17,9.5,73.0,SW,1.77,4.99,1021.67,0.0,0.0,NA,56.0
2022/05/03,05:39 PM,14.11,9.28,72.0,SSE,2.74,9.17,1021.67,0.0,0.0,NA,90.0
2022/05/03,05:44 PM,14.06,9.28,73.0,ESE,2.09,7.4,1021.67,0.0,0.0,NA,102.0
2022/05/03,05:49 PM,14.11,9.22,72.0,ESE,1.93,4.83,1021.67,0.0,0.0,NA,104.0
2022/05/03,05:54 PM,14.11,9.22,72.0,WSW,3.54,6.11,1021.33,0.0,0.0,NA,104.0
2022/05/03,05:59 PM,14.0,9.11,72.0,ESE,1.29,7.56,1021.33,0.0,0.0,NA,109.0
2022/05/03,06:04 PM,13.94,9.11,73.0,SE,3.86,7.88,1021.33,0.0,0.0,NA,107.0
2022/05/03,06:09 PM,13.83,9.06,73.0,NE,1.61,6.6,1021.33,0.0,0.0,NA,111.0
2022/05/03,06:14 PM,13.89,9.17,73.0,East,1.77,4.18,1021.33,0.0,0.0,NA,93.0
2022/05/03,06:19 PM,13.94,9.11,73.0,ESE,2.74,5.47,1021.33,0.0,0.0,NA,65.0
2022/05/03,06:24 PM,13.72,8.89,73.0,SE,3.06,6.44,1021.33,0.0,0.0,NA,70.0
2022/05/03,06:29 PM,13.61,8.94,74.0,SE,2.09,7.08,1021.0,0.0,0.0,NA,74.0
2022/05/03,06:34 PM,13.61,8.94,74.0,SE,1.77,3.22,1021.0,0.0,0.0,NA,81.0
2022/05/03,06:39 PM,13.61,8.89,73.0,ESE,2.9,9.33,1021.0,0.0,0.0,NA,79.0
2022/05/03,06:44 PM,13.61,8.83,73.0,ESE,2.41,6.11,1021.0,0.0,0.0,NA,70.0
2022/05/03,06:49 PM,13.5,8.78,73.0,ESE,4.67,11.75,1021.0,0.0,0.0,NA,67.0
2022/05/03,06:54 PM,13.33,8.67,74.0,SSE,2.9,11.91,1021.0,0.0,0.0,NA,65.0
2022/05/03,06:59 PM,13.22,8.78,75.0,ESE,1.93,5.47,1021.0,0.0,0.0,NA,67.0
2022/05/03,07:04 PM,13.28,8.83,75.0,West,2.09,6.28,1021.0,0.0,0.0,NA,69.0
2022/05/03,07:09 PM,13.33,8.78,74.0,East,2.25,7.24,1021.0,0.0,0.0,NA,56.0
2022/05/03,07:14 PM,13.28,8.72,74.0,ESE,3.7,7.24,1021.0,0.0,0.0,NA,49.0
2022/05/03,07:19 PM,13.17,8.72,74.0,ESE,1.61,6.92,1021.0,0.0,0.0,NA,35.0
2022/05/03,07:24 PM,13.11,8.72,74.0,South,2.57,5.47,1021.0,0.0,0.0,NA,25.0
2022/05/03,07:29 PM,13.0,8.67,75.0,ESE,3.22,9.49,1020.66,0.0,0.0,NA,16.0
2022/05/03,07:34 PM,12.94,8.72,76.0,ESE,2.41,6.11,1020.66,0.0,0.0,NA,11.0
2022/05/03,07:39 PM,12.83,8.72,76.0,NE,1.61,4.51,1020.66,0.0,0.0,NA,9.0
2022/05/03,07:44 PM,12.83,8.78,76.0,SE,1.29,3.7,1020.66,0.0,0.0,NA,0.0
2022/05/03,07:49 PM,12.83,8.72,76.0,ESE,1.93,8.37,1020.66,0.0,0.0,NA,0.0
2022/05/03,07:54 PM,12.78,8.83,77.0,SSE,1.61,3.22,1020.32,0.0,0.0,NA,0.0
2022/05/03,07:59 PM,12.78,8.89,77.0,South,0.97,8.04,1020.32,0.0,0.0,NA,0.0
2022/05/03,08:04 PM,12.72,8.94,78.0,SE,2.57,5.63,1020.32,0.0,0.0,NA,0.0
2022/05/03,08:09 PM,12.61,8.83,78.0,East,2.41,7.72,1020.32,0.0,0.0,NA,0.0
2022/05/03,08:14 PM,12.56,8.89,78.0,East,2.74,5.79,1020.32,0.0,0.0,NA,0.0
2022/05/03,08:19 PM,12.5,8.89,79.0,NNE,1.93,6.44,1020.32,0.0,0.0,NA,0.0
2022/05/03,08:24 PM,12.5,8.94,79.0,SSE,2.09,4.83,1020.66,0.0,0.0,NA,0.0
2022/05/03,08:29 PM,12.44,8.89,79.0,South,2.25,7.08,1020.66,0.0,0.0,NA,0.0
2022/05/03,08:34 PM,12.44,8.89,79.0,ESE,2.41,5.15,1020.66,0.0,0.0,NA,0.0
2022/05/03,08:39 PM,12.39,8.89,79.0,SSE,1.93,5.15,1020.66,0.0,0.0,NA,0.0
2022/05/03,08:44 PM,12.28,8.89,80.0,ESE,1.61,5.15,1020.32,0.0,0.0,NA,0.0
2022/05/03,08:49 PM,12.28,8.89,80.0,ESE,2.74,6.6,1020.32,0.0,0.0,NA,0.0
2022/05/03,08:54 PM,12.17,8.78,80.0,ESE,3.06,8.69,1019.98,0.0,0.0,NA,0.0
2022/05/03,08:59 PM,12.0,8.72,80.0,East,2.57,6.92,1019.98,0.0,0.0,NA,0.0
2022/05/03,09:04 PM,11.83,8.67,81.0,East,3.06,9.98,1019.98,0.0,0.0,NA,0.0
2022/05/03,09:09 PM,11.72,8.61,81.0,ESE,3.22,8.21,1019.98,0.0,0.0,NA,0.0
2022/05/03,09:14 PM,11.56,8.56,82.0,SE,2.9,9.33,1019.98,0.0,0.0,NA,0.0
2022/05/03,09:19 PM,11.5,8.56,82.0,ESE,2.41,6.6,1020.32,0.0,0.0,NA,0.0
2022/05/03,09:24 PM,11.44,8.56,82.0,ESE,2.41,10.14,1019.98,0.0,0.0,NA,0.0
2022/05/03,09:29 PM,11.44,8.61,83.0,East,1.29,5.95,1019.98,0.0,0.0,NA,0.0
