ts,laeq,lceq,lzeq,PM1.0,PM2.5,PM10,engine,machinery_impact,non_machinery_impact,powered_saw,human_voice,praxis_pm1_vals,praxis_pm2p5_vals,praxis_pm10_vals,praxis_pm1_vals_adj,praxis_pm2p5_vals_adj,praxis_pm10_vals_adj,temp_c,rel_humid,PM2.5_adj
2022-06-19 15:19:00-04:00,74.5086,83.2635,84.3891,0.2967,0.4106,0.4376,0.5951,0.2471,0.1292,0.0057,0.1028,0.5,1.4,13.5,2.1,3.5,11.6,22.94,37.0,5.392
2022-06-19 15:20:00-04:00,73.697,83.56,84.6969,0.3823,0.5192,0.5978,0.5477,0.256,0.1486,0.0064,0.1233,0.5,1.7,7.1,2.4,4.1,12.4,22.94,37.0,5.392
2022-06-19 15:21:00-04:00,73.4269,84.1246,85.2517,0.396,0.5206,0.5354,0.5943,0.2373,0.1384,0.0068,0.1099,0.5,1.4,3.5,2.8,4.2,12.3,22.94,37.0,5.392
2022-06-19 15:22:00-04:00,73.555,82.9056,84.0347,0.3774,0.5299,0.6073,0.5831,0.2306,0.1415,0.0069,0.1116,0.5,1.2,5.6,2.4,3.9,11.0,22.94,37.0,5.392
2022-06-19 15:23:00-04:00,73.1809,84.3273,85.3097,0.6054,0.9008,0.9368,0.5746,0.2239,0.1438,0.0067,0.1086,0.5,1.6,3.3,2.3,3.5,11.5,22.94,37.0,5.4335
2022-06-19 15:24:00-04:00,72.7829,82.0071,82.9903,0.3553,0.4487,0.5062,0.5879,0.2373,0.138,0.0058,0.1104,0.5,1.3,14.5,2.4,4.0,27.4,23.17,36.0,5.1571
2022-06-19 15:25:00-04:00,72.2544,82.3577,83.3991,0.2506,0.2895,0.3319,0.5844,0.2295,0.144,0.0072,0.112,0.5,1.4,10.6,2.4,3.7,13.7,23.17,36.0,5.1537
2022-06-19 15:26:00-04:00,75.4144,84.7352,85.5919,0.2726,0.414,0.484,0.5666,0.2636,0.1138,0.006,0.1067,0.5,1.0,3.2,2.6,4.1,10.7,23.17,36.0,5.1571
2022-06-19 15:27:00-04:00,74.3839,84.8557,85.7408,0.262,0.3708,0.3708,0.5776,0.2659,0.1244,0.0072,0.1102,0.5,1.2,5.7,2.4,5.1,19.5,23.17,36.0,5.1552
2022-06-19 15:28:00-04:00,73.6919,83.5836,84.5558,0.2312,0.3347,0.4271,0.5925,0.2558,0.1188,0.0064,0.0998,0.4,1.0,4.0,2.2,3.4,10.3,23.17,36.0,5.1537
2022-06-19 15:29:00-04:00,72.1176,82.4895,83.5762,0.4201,0.7298,0.8096,0.5859,0.2263,0.1328,0.0071,0.1014,0.6,1.2,3.4,2.5,3.7,9.0,23.17,36.0,5.1581
2022-06-19 15:30:00-04:00,72.8887,83.1629,84.2329,0.3943,0.5046,0.5684,0.5877,0.2479,0.1433,0.0068,0.1233,0.6,1.2,7.7,2.6,4.2,11.9,23.17,36.0,5.1567
2022-06-19 15:31:00-04:00,72.9681,82.4288,83.4919,0.2976,0.3884,0.3995,0.5819,0.243,0.1253,0.0064,0.1067,0.6,1.1,4.1,2.9,4.3,9.9,23.17,36.0,5.1571
2022-06-19 15:32:00-04:00,72.7375,83.4161,84.6401,0.3345,0.4804,0.5282,0.587,0.2346,0.1415,0.0063,0.1027,0.5,1.2,7.0,2.4,3.5,10.2,23.17,36.0,5.1567
2022-06-19 15:33:00-04:00,74.0966,84.0953,84.9763,0.377,0.5024,0.5429,0.5856,0.2627,0.1304,0.0061,0.1059,0.5,1.2,8.2,2.3,4.4,17.2,23.17,36.0,5.1567
2022-06-19 15:34:00-04:00,72.1967,82.1629,83.1822,0.4317,0.6429,0.6942,0.5706,0.2223,0.1293,0.0068,0.1249,0.5,1.0,6.7,2.3,3.1,14.7,23.17,36.0,5.1581
2022-06-19 15:35:00-04:00,73.9049,82.7439,83.7852,0.2863,0.345,0.3832,0.5974,0.2593,0.1319,0.006,0.1014,0.4,1.0,4.7,2.0,3.1,11.3,23.17,36.0,5.1537
2022-06-19 15:36:00-04:00,73.8902,83.6786,84.7704,0.1998,0.2665,0.3046,0.5784,0.2361,0.1231,0.0061,0.1356,0.4,1.3,2.6,2.2,3.4,9.0,23.17,36.0,5.1548
2022-06-19 15:37:00-04:00,73.174,81.9925,83.0191,0.3414,0.7314,0.9328,0.5884,0.251,0.1311,0.0064,0.1021,0.4,1.3,14.5,2.3,4.0,17.4,23.17,36.0,5.1581
2022-06-19 15:38:00-04:00,72.5487,80.9538,82.0266,0.4585,0.6873,0.7373,0.5703,0.2506,0.1322,0.0054,0.1161,0.5,1.2,3.5,2.2,3.7,10.4,23.17,36.0,5.1581
2022-06-19 15:39:00-04:00,72.8395,83.2803,84.8354,0.3447,0.4142,0.4308,0.5959,0.229,0.1341,0.0065,0.1106,0.5,1.4,7.3,2.2,3.6,12.6,23.11,36.0,5.1646
2022-06-19 15:40:00-04:00,72.8491,81.9895,83.1678,0.353,0.4693,0.4926,0.5711,0.2318,0.1323,0.0072,0.0917,0.5,1.2,6.9,2.1,3.9,13.2,23.11,36.0,5.1654
2022-06-19 15:41:00-04:00,73.6877,83.7736,84.7356,0.3236,0.4474,0.4858,0.5792,0.271,0.1293,0.0071,0.1262,0.5,1.1,3.5,2.2,3.7,11.2,23.11,36.0,5.1634
2022-06-19 15:42:00-04:00,73.224,82.8033,83.886,0.4979,0.7707,0.8373,0.587,0.2472,0.1315,0.0051,0.1124,0.5,1.4,9.8,2.3,4.0,13.7,23.11,36.0,5.1671
2022-06-19 15:43:00-04:00,72.0245,81.7438,82.8444,0.5138,0.775,0.791,0.5733,0.2202,0.1278,0.0065,0.1081,0.4,1.2,7.2,2.2,4.0,14.4,23.11,36.0,5.1671
2022-06-19 15:44:00-04:00,73.8617,83.7874,84.9934,0.5017,0.6632,0.754,0.5792,0.2525,0.1259,0.0058,0.109,0.4,1.2,4.9,2.3,3.9,13.0,23.22,35.0,4.939
2022-06-19 15:45:00-04:00,75.07,86.9489,87.9657,0.3087,0.4229,0.518,0.5755,0.2583,0.1481,0.008,0.12,0.4,1.0,9.4,2.0,3.5,13.5,23.22,35.0,4.9304
2022-06-19 15:46:00-04:00,75.476,85.8477,86.7549,0.3746,0.6602,0.8252,0.5866,0.2584,0.1241,0.0059,0.1056,0.5,1.3,2.8,2.4,3.9,12.3,23.22,35.0,4.939
2022-06-19 15:47:00-04:00,74.8687,84.1055,85.088,0.3057,0.5578,0.6244,0.5523,0.254,0.1265,0.0066,0.1154,0.4,1.0,10.1,2.2,3.4,14.0,23.22,35.0,4.9391
2022-06-19 15:48:00-04:00,73.8796,84.3227,85.4047,0.2888,0.4115,0.4539,0.5809,0.2378,0.1415,0.0062,0.1172,0.4,0.8,1.3,2.2,3.3,8.4,23.22,35.0,4.9304
2022-06-19 15:49:00-04:00,73.8744,83.6704,84.8028,0.3731,0.5545,0.6494,0.5715,0.2489,0.134,0.0055,0.1187,0.5,1.3,4.6,2.2,3.8,12.3,23.11,35.0,4.9412
2022-06-19 15:50:00-04:00,73.0806,83.1267,84.2709,0.3908,0.5779,0.7072,0.5716,0.2256,0.1295,0.0052,0.1244,0.6,1.3,6.3,2.9,4.7,11.8,23.11,35.0,4.9418
2022-06-19 15:51:00-04:00,74.6276,83.6839,84.686,0.3054,0.4707,0.5644,0.5667,0.2574,0.1248,0.0052,0.117,0.6,1.4,6.2,2.7,4.2,10.8,23.11,35.0,4.9413
2022-06-19 15:52:00-04:00,74.519,82.7972,83.7793,0.396,0.5934,0.6872,0.5715,0.2556,0.1209,0.0069,0.1406,0.5,1.5,4.0,2.6,4.0,11.9,23.11,35.0,4.9418
2022-06-19 15:53:00-04:00,74.4939,83.3853,84.4913,0.3757,0.6084,0.6824,0.5888,0.2489,0.1199,0.0055,0.1087,0.4,1.1,10.5,2.2,3.8,14.4,23.11,35.0,4.9418
2022-06-19 15:54:00-04:00,74.2123,83.7531,84.8252,0.3865,0.554,0.6096,0.5778,0.2364,0.1334,0.0064,0.1097,0.4,0.9,1.8,2.4,3.3,8.8,23.28,34.0,4.7914
2022-06-19 15:55:00-04:00,74.4333,84.1125,85.2212,0.5193,0.838,0.9464,0.576,0.2532,0.1188,0.0048,0.11,0.5,1.2,3.5,2.4,3.8,9.9,23.28,34.0,4.7936
2022-06-19 15:56:00-04:00,73.4398,82.4012,83.4478,0.4048,0.5512,0.6332,0.5854,0.2356,0.1234,0.0051,0.1135,0.6,1.8,8.2,2.8,4.8,17.2,23.28,34.0,4.7914
2022-06-19 15:57:00-04:00,74.1596,84.4122,85.679,0.3857,0.5071,0.5157,0.5542,0.2622,0.1369,0.006,0.1191,0.5,1.5,6.9,2.5,4.3,16.2,23.28,34.0,4.7914
2022-06-19 15:58:00-04:00,73.9729,83.8962,84.9844,0.4903,0.7703,0.8777,0.5917,0.2324,0.1313,0.0066,0.1108,0.4,1.2,4.8,2.0,3.7,11.8,23.28,34.0,4.7928
2022-06-19 15:59:00-04:00,74.4808,84.2827,85.295,0.4497,0.5901,0.6085,0.5752,0.2727,0.1335,0.0069,0.1239,0.4,1.4,3.9,2.2,4.3,14.0,23.06,34.0,4.8116
2022-06-19 16:00:00-04:00,76.4521,85.2252,86.2287,0.3543,0.4764,0.7381,0.5965,0.2679,0.1265,0.0062,0.1201,0.5,1.5,6.2,2.2,3.3,16.6,23.06,34.0,4.81
2022-06-19 16:01:00-04:00,73.4323,83.0898,84.1805,0.3901,0.5897,0.6929,0.5879,0.2378,0.1317,0.0076,0.1026,0.4,1.3,9.0,2.1,3.2,11.7,23.06,34.0,4.8116
2022-06-19 16:02:00-04:00,75.064,84.3114,85.3276,0.3743,0.5928,0.6892,0.5924,0.247,0.1406,0.0063,0.1114,0.4,1.2,8.6,1.9,3.1,13.4,23.06,34.0,4.8116
2022-06-19 16:03:00-04:00,75.4014,84.2109,85.1882,0.3168,0.4552,0.4963,0.563,0.243,0.1254,0.0062,0.1211,0.4,0.8,5.5,2.0,2.9,9.5,23.06,34.0,4.81
2022-06-19 16:04:00-04:00,78.3241,87.1021,87.944,0.2061,0.2896,0.3087,0.5467,0.243,0.1153,0.0066,0.1263,0.4,0.9,5.0,2.1,3.2,10.0,23.0,34.0,4.8067
2022-06-19 16:05:00-04:00,72.6184,82.6277,83.6705,0.2046,0.2485,0.2654,0.5734,0.2291,0.1331,0.0065,0.1234,0.4,1.4,4.4,2.1,3.3,11.9,23.0,34.0,4.8067
2022-06-19 16:06:00-04:00,74.3039,84.1938,85.1588,0.2891,0.4312,0.5039,0.5917,0.2461,0.1285,0.006,0.1071,0.4,1.4,10.9,2.6,4.6,19.5,23.0,34.0,4.8067
2022-06-19 16:07:00-04:00,73.6309,83.6249,84.7109,0.3491,0.4745,0.5006,0.584,0.2437,0.1334,0.006,0.1198,0.5,1.3,4.7,2.3,3.9,12.8,23.0,34.0,4.8067
2022-06-19 16:08:00-04:00,72.7159,84.12,85.2809,0.307,0.4713,0.5625,0.5786,0.2213,0.1532,0.0069,0.1228,0.5,1.3,5.3,2.7,4.8,23.1,23.0,34.0,4.8067
2022-06-19 16:09:00-04:00,74.5284,85.0492,86.1022,0.3964,0.547,0.6594,0.5853,0.2503,0.1261,0.0064,0.1101,0.5,1.2,5.4,2.6,4.0,14.1,23.0,34.0,4.8086
2022-06-19 16:10:00-04:00,73.0388,84.3503,85.467,0.3877,0.5007,0.5904,0.5832,0.2354,0.1347,0.0062,0.1119,0.5,1.0,16.5,2.2,3.4,26.7,23.0,34.0,4.8086
2022-06-19 16:11:00-04:00,73.9792,84.1872,85.2396,0.4476,0.5786,0.6047,0.5726,0.2631,0.1328,0.007,0.1173,0.4,1.0,9.8,2.5,4.1,20.2,23.0,34.0,4.8086
2022-06-19 16:12:00-04:00,73.3348,83.343,84.3726,0.4444,0.5944,0.7449,0.5636,0.2364,0.134,0.0059,0.1065,0.4,1.1,3.9,2.2,3.5,11.8,23.0,34.0,4.8086
2022-06-19 16:13:00-04:00,74.993,85.5345,86.8602,0.4272,0.598,0.6619,0.5561,0.2176,0.1423,0.0062,0.1242,0.4,1.4,6.8,2.3,3.5,13.3,23.0,34.0,4.8086
2022-06-19 16:14:00-04:00,72.9615,84.3846,85.8436,0.4129,0.5712,0.6565,0.553,0.2283,0.1399,0.0048,0.1189,0.5,1.4,10.2,2.4,3.9,15.2,23.33,33.0,4.7355
2022-06-19 16:15:00-04:00,74.7165,84.1325,85.1303,0.3267,0.4331,0.5022,0.5672,0.2746,0.1247,0.006,0.1205,0.6,1.3,3.0,2.8,4.0,9.6,23.33,33.0,4.7355
2022-06-19 16:16:00-04:00,72.9281,83.8807,84.9929,0.3542,0.5466,0.6489,0.5841,0.2415,0.1251,0.0069,0.1106,0.6,1.3,4.7,2.8,4.3,12.8,23.33,33.0,4.7355
2022-06-19 16:17:00-04:00,73.4993,84.034,85.0096,0.3174,0.3939,0.4179,0.5756,0.2514,0.1302,0.0053,0.1197,0.5,1.2,3.9,2.6,4.0,10.8,23.33,33.0,4.7327
2022-06-19 16:18:00-04:00,75.5797,84.7407,85.6451,0.3893,0.6341,0.6746,0.589,0.2875,0.1231,0.0058,0.1068,0.5,1.4,5.3,2.3,3.9,13.6,23.33,33.0,4.7507
2022-06-19 16:19:00-04:00,74.2782,84.3221,85.372,0.279,0.3916,0.4328,0.5685,0.2355,0.1268,0.0059,0.1091,0.5,1.3,4.2,2.5,4.1,11.6,23.33,33.0,4.7327
2022-06-19 16:20:00-04:00,76.0166,84.4228,85.2878,0.2128,0.2776,0.2822,0.5991,0.273,0.1128,0.007,0.1074,0.5,1.0,3.9,2.7,3.7,10.5,23.33,33.0,4.7327
2022-06-19 16:21:00-04:00,74.0886,84.566,85.6626,0.2738,0.3849,0.4067,0.5875,0.262,0.1256,0.0071,0.1182,0.5,1.4,3.4,2.6,3.7,9.8,23.33,33.0,4.7327
2022-06-19 16:22:00-04:00,73.8142,84.7417,85.8685,0.3108,0.3806,0.4045,0.6005,0.2449,0.1285,0.006,0.1103,0.5,1.3,5.7,2.6,4.2,13.1,23.33,33.0,4.7327
2022-06-19 16:23:00-04:00,73.4521,83.4732,84.533,0.2765,0.3198,0.3781,0.56,0.2371,0.1322,0.0053,0.1267,0.6,1.8,4.3,3.0,4.3,11.0,23.33,33.0,4.7327
2022-06-19 16:24:00-04:00,75.0654,86.1731,87.0579,0.2714,0.3449,0.3606,0.5791,0.2561,0.1276,0.008,0.1157,0.5,1.2,6.5,2.5,3.6,11.6,23.72,34.0,4.7901
2022-06-19 16:25:00-04:00,74.7244,83.588,84.6415,0.3786,0.592,0.6328,0.5662,0.2341,0.1294,0.0057,0.1162,0.4,1.1,3.7,2.5,3.9,13.1,23.72,34.0,4.7906
2022-06-19 16:26:00-04:00,73.4185,84.3134,85.4991,0.412,0.6634,0.8289,0.5607,0.2539,0.1405,0.006,0.1253,0.4,1.2,7.8,2.3,3.8,14.1,23.72,34.0,4.7914
2022-06-19 16:27:00-04:00,73.9428,83.476,84.6132,0.6044,1.0747,1.18,0.581,0.2461,0.1297,0.0063,0.1059,0.5,1.2,9.1,2.7,3.6,14.0,23.72,34.0,4.795
2022-06-19 16:28:00-04:00,72.7181,84.1077,85.1635,0.5307,0.79,0.8369,0.5775,0.2446,0.1297,0.0061,0.1103,0.6,1.1,5.2,3.2,4.3,12.0,23.72,34.0,4.7909
2022-06-19 16:29:00-04:00,74.2315,84.4528,85.7202,0.3155,0.4156,0.4371,0.5876,0.2385,0.1401,0.0057,0.1224,0.5,1.2,8.0,2.6,3.6,17.7,23.67,33.0,4.7399
2022-06-19 16:30:00-04:00,73.2116,83.1934,84.3202,0.2485,0.3052,0.3052,0.5792,0.232,0.1363,0.0051,0.1185,0.5,1.4,12.5,2.6,4.3,18.2,23.67,33.0,4.7449
2022-06-19 16:31:00-04:00,74.9125,86.6314,87.7428,0.2955,0.4121,0.5208,0.5859,0.2511,0.1226,0.0053,0.1181,0.4,0.9,5.2,2.6,3.9,13.0,23.67,33.0,4.7399
2022-06-19 16:32:00-04:00,73.3479,83.5342,84.6985,0.3869,0.5986,0.6615,0.5724,0.2381,0.1357,0.0056,0.1101,0.4,1.0,3.0,2.5,3.5,10.3,23.67,33.0,4.7399
2022-06-19 16:33:00-04:00,74.2447,83.8906,85.1021,0.2626,0.3695,0.4711,0.5987,0.2369,0.1366,0.0066,0.109,0.4,1.3,14.1,2.4,4.3,18.1,23.67,33.0,4.7449
2022-06-19 16:34:00-04:00,73.8484,84.0046,85.0642,0.5689,1.1191,1.2789,0.5714,0.2315,0.1261,0.0062,0.1062,0.4,1.3,3.6,2.4,3.4,11.1,23.67,34.0,4.795
2022-06-19 16:35:00-04:00,73.5855,85.7099,86.7031,0.511,0.7918,0.8189,0.5794,0.2346,0.1387,0.007,0.1096,0.5,1.1,1.5,2.4,3.2,7.2,23.67,34.0,4.7909
2022-06-19 16:36:00-04:00,74.4284,84.9748,86.1247,0.3111,0.4173,0.5088,0.5796,0.2581,0.1353,0.0062,0.109,0.5,1.0,2.8,2.5,3.7,11.4,23.67,34.0,4.7901
2022-06-19 16:37:00-04:00,74.0289,85.1386,86.2304,0.1997,0.2213,0.2213,0.5771,0.2397,0.128,0.0064,0.1126,0.5,1.2,5.3,2.6,4.2,14.9,23.67,34.0,4.7909
2022-06-19 16:38:00-04:00,74.2802,84.7788,85.874,0.2515,0.37,0.4047,0.5826,0.2447,0.1358,0.0062,0.1176,0.4,0.9,3.3,2.4,3.5,9.4,23.67,34.0,4.7901
2022-06-19 16:39:00-04:00,73.6876,83.1893,84.2944,0.3463,0.4654,0.478,0.5889,0.2431,0.1227,0.0056,0.1119,0.5,1.0,8.5,2.3,3.5,19.0,23.56,35.0,4.8803
2022-06-19 16:40:00-04:00,74.6423,83.9578,85.0306,0.2868,0.35,0.3589,0.5968,0.2754,0.1317,0.0063,0.1143,0.5,1.2,4.6,2.5,3.5,9.4,23.56,35.0,4.8803
2022-06-19 16:41:00-04:00,72.0633,82.8333,83.9939,0.3639,0.5277,0.5618,0.5781,0.2557,0.1258,0.0056,0.1178,0.5,1.2,2.3,2.4,3.6,10.8,23.56,35.0,4.8803
2022-06-19 16:42:00-04:00,72.8767,84.3087,85.43,0.1926,0.2023,0.2023,0.5511,0.2519,0.1374,0.0078,0.1155,0.5,1.4,5.8,2.6,3.9,11.6,23.56,35.0,4.8793
2022-06-19 16:43:00-04:00,73.9629,83.9904,85.1068,0.2182,0.3524,0.4323,0.5876,0.2387,0.1282,0.0065,0.0981,0.6,1.3,6.3,2.8,4.1,12.3,23.56,35.0,4.8803
2022-06-19 16:44:00-04:00,73.0611,82.6575,83.6686,0.1874,0.2453,0.2558,0.5615,0.2195,0.1332,0.0067,0.11,0.5,1.2,3.1,2.6,4.0,11.2,23.44,34.0,4.7901
2022-06-19 16:45:00-04:00,73.2593,83.4382,84.5048,0.2114,0.2633,0.278,0.5732,0.2356,0.135,0.0062,0.1203,0.5,1.5,6.6,2.4,3.8,11.5,23.44,34.0,4.7901
2022-06-19 16:46:00-04:00,73.4102,83.7622,85.0237,0.2813,0.4111,0.4428,0.581,0.243,0.1365,0.0062,0.1197,0.5,1.3,8.2,2.8,4.2,15.1,23.44,34.0,4.7906
2022-06-19 16:47:00-04:00,75.0024,84.2892,85.2308,0.3147,0.4585,0.5054,0.5923,0.2446,0.1232,0.0054,0.1137,0.5,1.4,5.0,2.6,4.1,12.2,23.44,34.0,4.7906
2022-06-19 16:48:00-04:00,73.3713,83.9539,85.1,0.3449,0.4986,0.5904,0.5777,0.2579,0.1353,0.0061,0.1192,0.6,1.6,7.1,2.9,4.6,14.0,23.44,34.0,4.7914
2022-06-19 16:49:00-04:00,74.2389,84.2104,85.2334,0.4689,0.6993,0.7632,0.5892,0.2585,0.1236,0.0047,0.1253,0.7,1.3,6.3,3.3,4.3,9.5,23.5,35.0,4.8872
2022-06-19 16:50:00-04:00,74.0804,84.8535,85.8832,0.4625,0.6301,0.6583,0.57,0.2682,0.1322,0.0063,0.1186,0.6,1.1,4.4,3.0,4.0,8.5,23.5,35.0,4.8854
2022-06-19 16:51:00-04:00,77.5942,86.1953,86.999,0.4068,0.5374,0.5966,0.5783,0.3008,0.1174,0.008,0.1156,0.5,1.4,2.7,2.9,4.3,11.9,23.5,35.0,4.8854
2022-06-19 16:52:00-04:00,74.5305,84.7575,85.7959,0.3575,0.5282,0.6056,0.572,0.2407,0.1369,0.0053,0.1174,0.5,1.2,2.2,2.7,4.2,11.1,23.5,35.0,4.8854
2022-06-19 16:53:00-04:00,72.8667,84.1728,85.4164,0.6084,1.1307,1.3159,0.5763,0.2544,0.1397,0.0063,0.1254,0.6,1.4,4.5,2.9,4.7,12.9,23.5,35.0,4.8869
2022-06-19 16:54:00-04:00,74.2247,84.7798,85.9408,0.4179,0.5591,0.5689,0.5711,0.2565,0.1465,0.006,0.1139,0.7,2.0,11.5,2.9,4.7,15.4,23.44,35.0,4.9014
2022-06-19 16:55:00-04:00,74.4823,84.969,85.9682,0.3052,0.4465,0.5018,0.5873,0.2383,0.1253,0.0055,0.1194,0.6,1.5,8.3,2.9,4.9,17.5,23.44,35.0,4.893
2022-06-19 16:56:00-04:00,75.5235,85.6797,86.7397,0.353,0.5028,0.5212,0.5878,0.2594,0.1253,0.0073,0.122,0.5,1.4,6.8,2.6,4.4,15.5,23.44,35.0,4.8959
2022-06-19 16:57:00-04:00,72.43,83.568,84.6992,0.4918,0.8324,0.9457,0.5557,0.247,0.1342,0.0057,0.1286,0.5,1.4,3.1,2.5,3.9,10.1,23.44,35.0,4.9089
2022-06-19 16:58:00-04:00,73.7282,84.3246,85.3808,0.3445,0.4744,0.5195,0.583,0.236,0.1383,0.0059,0.1187,0.5,0.9,1.2,2.3,3.4,7.1,23.44,35.0,4.893
2022-06-19 16:59:00-04:00,73.3085,83.3018,84.3483,0.4228,0.6993,0.7723,0.6012,0.2437,0.1253,0.0068,0.1182,0.6,1.3,2.5,2.5,3.7,8.5,23.44,34.0,4.7914
2022-06-19 17:00:00-04:00,73.5507,84.2932,85.3461,0.4186,0.6595,0.7246,0.5835,0.2252,0.1345,0.0077,0.1045,0.5,1.4,5.9,2.3,3.6,11.5,23.44,34.0,4.7914
2022-06-19 17:01:00-04:00,73.3277,82.9753,84.0402,0.2807,0.5133,0.6663,0.5964,0.2382,0.1301,0.0062,0.1148,0.4,1.2,2.9,2.3,3.4,9.8,23.44,34.0,4.7914
2022-06-19 17:02:00-04:00,73.1949,82.8596,84.0333,0.2692,0.4792,0.5124,0.589,0.2321,0.1315,0.0073,0.1087,0.4,1.1,4.7,2.2,3.8,11.3,23.44,34.0,4.7906
2022-06-19 17:03:00-04:00,73.0175,83.1932,84.3101,0.2492,0.4701,0.7192,0.5798,0.2381,0.1316,0.0064,0.1049,0.4,1.2,5.5,2.3,3.9,11.5,23.44,34.0,4.7906
2022-06-19 17:04:00-04:00,71.038,82.0617,83.1941,0.2979,0.5214,0.6878,0.5768,0.2213,0.1344,0.0058,0.1193,0.4,1.1,4.2,2.4,3.9,13.8,23.44,35.0,4.8986
2022-06-19 17:05:00-04:00,74.1399,84.6262,85.7146,0.4258,0.7061,0.8038,0.588,0.2588,0.1227,0.0067,0.1076,0.4,1.3,4.3,2.1,3.2,11.3,23.44,35.0,4.9111
2022-06-19 17:06:00-04:00,71.7349,82.7995,83.9606,0.3035,0.4066,0.4612,0.5808,0.2191,0.1249,0.0064,0.1144,0.5,1.3,2.2,2.4,3.9,11.1,23.44,35.0,4.8919
2022-06-19 17:07:00-04:00,73.4047,84.2113,85.2856,0.3922,0.604,0.6771,0.5787,0.2472,0.138,0.0065,0.1225,0.4,1.0,5.4,2.5,3.4,15.4,23.44,35.0,4.9019
2022-06-19 17:08:00-04:00,73.2055,83.6194,84.7391,0.435,0.6006,0.6145,0.5771,0.2447,0.1251,0.0055,0.1199,0.4,0.9,4.4,2.0,3.1,10.1,23.44,35.0,4.9019
2022-06-19 17:09:00-04:00,74.2863,84.7932,86.1981,0.4148,0.5573,0.6476,0.5888,0.2572,0.1332,0.0076,0.1189,0.4,1.3,4.1,2.2,3.5,12.0,23.56,34.0,4.7914
2022-06-19 17:10:00-04:00,71.9678,83.7308,85.0749,0.39,0.5768,0.644,0.5766,0.2304,0.1402,0.0063,0.1244,0.4,0.9,3.1,2.0,3.7,12.1,23.56,34.0,4.7914
2022-06-19 17:11:00-04:00,72.5756,83.6464,84.9859,0.2926,0.3891,0.4103,0.5737,0.2312,0.1308,0.0068,0.1253,0.4,1.0,6.5,2.2,3.6,13.7,23.56,34.0,4.7901
2022-06-19 17:12:00-04:00,74.647,84.0831,85.0864,0.2493,0.3079,0.3423,0.581,0.2421,0.129,0.0063,0.0993,0.5,1.1,14.5,2.3,3.8,16.5,23.56,34.0,4.7901
2022-06-19 17:13:00-04:00,73.0463,83.4572,84.537,0.1742,0.1882,0.2091,0.6019,0.2563,0.1264,0.0056,0.1039,0.5,1.3,2.7,2.6,3.9,11.1,23.56,34.0,4.7909
2022-06-19 17:14:00-04:00,74.398,85.0582,86.1397,0.154,0.2158,0.2296,0.5826,0.2479,0.1388,0.0059,0.1217,0.5,1.1,5.0,2.4,4.0,10.7,23.39,33.0,4.733
2022-06-19 17:15:00-04:00,72.261,83.2209,84.4865,0.231,0.3337,0.3837,0.5719,0.2157,0.1301,0.0057,0.1136,0.5,1.2,8.7,2.5,4.1,19.1,23.39,33.0,4.733
2022-06-19 17:16:00-04:00,74.6696,84.5213,85.6276,0.2284,0.3126,0.3405,0.5826,0.2656,0.1284,0.007,0.1142,0.6,1.5,2.6,2.6,3.8,9.4,23.39,33.0,4.733
2022-06-19 17:17:00-04:00,72.6518,84.0763,85.6022,0.2235,0.3106,0.3819,0.5861,0.2371,0.1342,0.0059,0.1157,0.5,1.4,8.3,2.6,4.6,13.8,23.39,33.0,4.733
2022-06-19 17:18:00-04:00,73.061,83.4119,84.5967,0.2107,0.3075,0.3459,0.5847,0.2371,0.1343,0.0062,0.1121,0.5,1.1,5.9,2.4,3.5,8.5,23.39,33.0,4.733
2022-06-19 17:19:00-04:00,73.0525,83.1355,84.3985,0.2799,0.4231,0.46,0.5738,0.2261,0.1288,0.0061,0.1037,0.5,1.1,8.4,2.4,3.4,17.6,23.28,33.0,4.7357
2022-06-19 17:20:00-04:00,75.4456,85.5282,86.5398,0.355,0.5076,0.5076,0.5981,0.2678,0.1264,0.0067,0.1048,0.6,1.4,6.8,2.9,4.5,13.6,23.28,33.0,4.7357
2022-06-19 17:21:00-04:00,75.1134,85.9085,87.083,0.2882,0.3945,0.4089,0.5921,0.2378,0.1462,0.0069,0.1177,0.5,1.2,4.2,3.0,4.3,12.3,23.28,33.0,4.7338
2022-06-19 17:22:00-04:00,73.0861,83.9391,85.0861,0.491,0.8216,0.8671,0.5861,0.238,0.1293,0.0059,0.1183,0.6,0.9,3.9,3.4,4.3,10.8,23.28,33.0,4.767
2022-06-19 17:23:00-04:00,75.7148,86.2792,87.438,0.3944,0.4757,0.5141,0.588,0.2539,0.1343,0.0065,0.116,0.6,1.2,3.8,2.8,3.9,10.1,23.28,33.0,4.7357
2022-06-19 17:24:00-04:00,74.5534,85.5452,86.7392,0.2189,0.2446,0.256,0.5731,0.2605,0.1259,0.0076,0.1327,0.5,1.1,4.7,2.8,4.0,11.5,23.28,34.0,4.7901
2022-06-19 17:25:00-04:00,73.3703,84.5705,85.7114,0.329,0.5237,0.7148,0.5952,0.2389,0.127,0.0055,0.1114,0.4,0.8,3.0,2.4,3.7,12.2,23.28,34.0,4.7914
2022-06-19 17:26:00-04:00,73.7085,83.4509,84.5355,0.32,0.4104,0.431,0.5829,0.2316,0.1325,0.0062,0.1124,0.5,1.1,2.5,2.4,3.8,11.4,23.28,34.0,4.7906
