ts,laeq,lceq,lzeq,PM1.0,PM2.5,PM10,engine,machinery_impact,non_machinery_impact,powered_saw,human_voice,temp_c,rel_humid,PM2.5_adj
2022-06-22 03:40:00-04:00,50.0976,60.1294,61.2403,3.7172,4.7959,5.3273,0.479,0.1998,0.1603,0.0132,0.1803,19.61,85.0,9.1214
2022-06-22 03:41:00-04:00,48.9031,60.1674,61.6186,3.1643,4.4745,4.9288,0.4732,0.2007,0.1588,0.0134,0.186,19.61,85.0,8.9568
2022-06-22 03:42:00-04:00,52.5468,61.7198,62.8554,3.8734,5.0383,5.3737,0.4971,0.184,0.1557,0.0107,0.1698,19.61,85.0,9.2039
2022-06-22 03:43:00-04:00,51.0036,61.1264,62.752,3.8088,4.6548,4.9734,0.4956,0.1921,0.1667,0.0115,0.1814,19.61,85.0,9.0651
2022-06-22 03:44:00-04:00,52.204,61.6368,62.9285,3.2213,4.0487,4.346,0.4939,0.1978,0.1543,0.0116,0.1645,19.5,85.0,8.5853
2022-06-22 03:45:00-04:00,49.4808,60.0247,61.0741,2.7297,3.2531,3.4695,0.4652,0.2116,0.1636,0.0121,0.1877,19.5,85.0,7.9593
2022-06-22 03:46:00-04:00,49.3134,60.934,62.1537,3.6423,5.1079,5.8606,0.4776,0.2048,0.1663,0.0118,0.2033,19.5,85.0,9.2103
2022-06-22 03:47:00-04:00,52.5149,63.6043,64.9837,3.4513,4.2822,4.4592,0.5138,0.2021,0.1546,0.0126,0.1679,19.5,85.0,8.8047
2022-06-22 03:48:00-04:00,49.8936,59.2305,60.166,2.7877,3.2795,3.4048,0.4749,0.2101,0.1576,0.0124,0.1822,19.5,85.0,7.9844
2022-06-22 03:49:00-04:00,48.9873,59.6678,60.9837,2.4975,3.3083,3.66,0.4585,0.2218,0.1688,0.0121,0.1904,19.5,84.0,7.9427
2022-06-22 03:50:00-04:00,51.3294,59.7218,60.7133,2.4244,3.1763,3.3981,0.4728,0.2204,0.1663,0.0127,0.1837,19.5,84.0,7.8451
2022-06-22 03:51:00-04:00,48.7233,58.7574,59.7948,2.422,3.0021,3.2411,0.4596,0.2287,0.1658,0.0119,0.1941,19.5,84.0,7.7451
2022-06-22 03:52:00-04:00,49.0204,58.9164,59.9267,2.369,3.0397,3.24,0.4679,0.2358,0.1606,0.0131,0.1887,19.5,84.0,7.7743
2022-06-22 03:53:00-04:00,50.4533,59.2902,60.2315,2.462,3.1887,3.4256,0.4711,0.229,0.149,0.0141,0.1809,19.5,84.0,7.8563
2022-06-22 03:54:00-04:00,49.8043,60.19,61.4223,2.5342,3.2844,3.4776,0.4603,0.2304,0.1531,0.0142,0.192,19.5,84.0,7.9144
2022-06-22 03:55:00-04:00,50.658,61.8783,63.0939,3.3772,4.4636,5.0448,0.478,0.2105,0.1501,0.0129,0.2048,19.5,84.0,8.7277
2022-06-22 03:56:00-04:00,49.8102,61.12,62.4708,4.4995,5.4227,5.7729,0.4827,0.224,0.1549,0.0135,0.1923,19.5,84.0,9.1111
2022-06-22 03:57:00-04:00,49.9402,60.2196,61.5257,4.4329,5.5164,6.0058,0.4666,0.2227,0.1623,0.0141,0.1765,19.5,84.0,9.1452
2022-06-22 03:58:00-04:00,49.0691,60.9248,61.9276,4.3992,5.8524,6.3983,0.4777,0.2086,0.1544,0.0128,0.2059,19.5,84.0,9.3645
2022-06-22 03:59:00-04:00,49.7649,60.7623,61.8816,4.5183,6.0003,6.2626,0.4779,0.2196,0.1591,0.0104,0.1785,19.44,84.0,9.4603
2022-06-22 04:00:00-04:00,48.2263,59.7726,61.0962,5.7609,7.2566,7.7357,0.4737,0.2355,0.162,0.0114,0.1775,19.44,84.0,10.3931
2022-06-22 04:01:00-04:00,50.5403,62.1619,63.4145,6.6104,8.2858,8.6829,0.4779,0.2018,0.1564,0.0131,0.1644,19.44,84.0,10.9002
2022-06-22 04:02:00-04:00,49.4878,60.0955,61.1697,7.2235,9.4345,10.004,0.4637,0.2232,0.1662,0.0103,0.1864,19.44,84.0,10.8701
2022-06-22 04:03:00-04:00,48.5845,59.8729,60.9744,5.2953,6.8536,7.3568,0.4746,0.2397,0.1604,0.0124,0.1707,19.44,84.0,10.1376
2022-06-22 04:04:00-04:00,53.5378,62.4076,63.2527,4.2643,5.5875,6.1082,0.5156,0.1897,0.1501,0.0102,0.1548,19.39,84.0,9.1512
2022-06-22 04:05:00-04:00,51.7175,62.8777,63.8758,4.64,6.2144,6.6567,0.4964,0.204,0.1459,0.0146,0.1655,19.39,84.0,9.6363
2022-06-22 04:06:00-04:00,49.2222,60.3869,61.3463,6.2526,8.6163,9.2782,0.4729,0.251,0.1641,0.0116,0.1821,19.39,84.0,10.9172
2022-06-22 04:07:00-04:00,48.55,59.7094,60.8893,7.156,9.9507,11.0399,0.4864,0.2247,0.1585,0.0109,0.1727,19.39,84.0,10.8546
2022-06-22 04:08:00-04:00,49.3045,60.1751,61.3325,6.8241,9.0696,9.6361,0.4864,0.2355,0.1627,0.0121,0.1675,19.39,84.0,10.9518
2022-06-22 04:09:00-04:00,49.2158,59.7903,60.9514,8.0115,10.8427,12.0918,0.4777,0.2275,0.1539,0.0118,0.1811,19.28,84.0,10.7103
2022-06-22 04:10:00-04:00,50.6287,60.863,62.251,7.116,10.0813,10.8488,0.4719,0.2195,0.1572,0.0135,0.19,19.28,84.0,10.8213
2022-06-22 04:11:00-04:00,49.5264,59.991,61.1266,6.1012,8.1668,8.8396,0.4803,0.2278,0.1605,0.0137,0.1985,19.28,84.0,10.8919
2022-06-22 04:12:00-04:00,51.391,62.6073,63.9117,11.8364,17.2333,19.0963,0.5236,0.202,0.1402,0.012,0.1939,19.28,84.0,15.1648
2022-06-22 04:13:00-04:00,48.6149,60.4658,62.0203,11.5985,15.4541,16.2212,0.482,0.2272,0.1642,0.0119,0.1837,19.28,84.0,14.0759
2022-06-22 04:14:00-04:00,51.3933,61.2609,62.3151,11.26,15.8426,17.7504,0.4918,0.2163,0.1673,0.0102,0.1538,19.28,84.0,14.3978
2022-06-22 04:15:00-04:00,50.3559,60.578,62.026,10.3574,13.6189,14.5829,0.4875,0.2265,0.1514,0.0134,0.1693,19.28,84.0,12.0285
2022-06-22 04:16:00-04:00,49.6219,61.7737,63.331,11.1805,14.7214,16.1892,0.4629,0.2286,0.1613,0.013,0.1869,19.28,84.0,13.3438
2022-06-22 04:17:00-04:00,49.4077,60.7513,61.7781,8.63,11.9329,12.8437,0.4823,0.2409,0.1651,0.0123,0.181,19.28,84.0,10.8795
2022-06-22 04:18:00-04:00,48.9588,61.8425,63.2428,9.3663,12.5785,13.839,0.4677,0.2216,0.1463,0.0109,0.2006,19.28,84.0,11.2003
2022-06-22 04:19:00-04:00,50.2906,63.0941,64.2692,9.7038,14.6265,15.8765,0.493,0.2115,0.1481,0.0114,0.2002,19.28,85.0,12.8153
2022-06-22 04:20:00-04:00,51.7289,62.6652,64.0888,8.1355,11.8001,12.9802,0.5023,0.2125,0.154,0.0118,0.1615,19.28,85.0,10.5854
2022-06-22 04:21:00-04:00,49.5476,61.3777,62.4207,7.3578,10.6076,11.9153,0.4893,0.2308,0.1566,0.0112,0.1783,19.28,85.0,10.6742
2022-06-22 04:22:00-04:00,49.0865,60.9801,61.9684,7.5731,11.2981,12.5785,0.4784,0.2293,0.1639,0.0117,0.1832,19.28,85.0,10.6066
2022-06-22 04:23:00-04:00,51.1558,61.2999,62.4916,7.2166,9.5888,9.9943,0.5003,0.2045,0.1527,0.0126,0.1612,19.28,85.0,10.7922
2022-06-22 04:24:00-04:00,51.1832,61.8887,62.9451,5.5761,7.6809,8.5337,0.4985,0.2192,0.1637,0.01,0.1588,19.28,85.0,10.6474
2022-06-22 04:25:00-04:00,50.7205,61.8743,62.8415,6.1296,8.883,10.2429,0.4832,0.2218,0.1551,0.0112,0.167,19.28,85.0,10.8603
2022-06-22 04:26:00-04:00,49.9938,62.2517,63.7995,6.0831,8.703,9.2486,0.4839,0.2266,0.1594,0.0125,0.1772,19.28,85.0,10.8765
2022-06-22 04:27:00-04:00,49.7558,60.7102,61.7455,5.6832,7.3659,7.9012,0.4821,0.2234,0.1649,0.0127,0.1969,19.28,85.0,10.4928
2022-06-22 04:28:00-04:00,52.9722,63.9534,64.9504,5.8419,8.1658,8.9249,0.4901,0.1924,0.1566,0.0127,0.1779,19.28,85.0,10.8358
2022-06-22 04:29:00-04:00,49.9357,60.947,62.2799,5.7142,7.8596,8.4359,0.4792,0.2158,0.152,0.0132,0.1664,19.22,86.0,10.6072
2022-06-22 04:30:00-04:00,51.0615,62.6045,63.6599,4.3204,5.9235,6.3659,0.5099,0.2044,0.1361,0.0118,0.1756,19.22,86.0,9.5081
2022-06-22 04:31:00-04:00,52.0234,62.9465,64.1625,4.2227,5.9844,6.604,0.4932,0.1904,0.1509,0.0122,0.1764,19.22,86.0,9.5446
2022-06-22 04:32:00-04:00,50.8394,61.9141,63.0428,4.915,6.8906,7.3636,0.4752,0.2048,0.1502,0.0119,0.1802,19.22,86.0,10.102
2022-06-22 04:33:00-04:00,50.4071,61.1783,62.5195,3.9201,5.0026,5.2142,0.4561,0.2008,0.1531,0.0116,0.1961,19.22,86.0,9.0172
2022-06-22 04:34:00-04:00,51.113,61.5724,63.0326,2.9063,3.3004,3.5523,0.458,0.2039,0.1459,0.0105,0.1885,19.28,86.0,8.3537
2022-06-22 04:35:00-04:00,49.298,59.583,60.724,3.4199,4.8873,5.6599,0.442,0.2245,0.157,0.0112,0.191,19.28,86.0,8.9815
2022-06-22 04:36:00-04:00,51.0654,61.6265,62.7685,5.1231,6.6188,7.1917,0.4675,0.2158,0.1541,0.0117,0.1951,19.28,86.0,9.9631
2022-06-22 04:37:00-04:00,50.1307,60.2851,61.3125,3.9276,4.7975,5.0589,0.4431,0.2348,0.1503,0.012,0.2153,19.28,86.0,8.9268
2022-06-22 04:38:00-04:00,52.5717,63.0934,64.2284,4.1242,5.4949,6.069,0.4698,0.224,0.1552,0.0125,0.1727,19.28,86.0,9.2933
2022-06-22 04:39:00-04:00,52.4229,61.2782,62.3475,3.2527,3.988,4.2159,0.4556,0.2215,0.1518,0.0115,0.1616,19.22,87.0,8.5294
2022-06-22 04:40:00-04:00,49.8755,59.6922,60.7977,2.6325,3.1638,3.3346,0.4441,0.2249,0.154,0.0111,0.1914,19.22,87.0,8.1308
2022-06-22 04:41:00-04:00,48.9534,59.3052,60.5307,2.5482,3.3414,3.7161,0.4383,0.2355,0.1607,0.0102,0.1786,19.22,87.0,8.1967
2022-06-22 04:42:00-04:00,50.9766,59.8194,60.8842,2.7153,3.851,4.506,0.4179,0.2567,0.1622,0.0106,0.1879,19.22,87.0,8.4789
2022-06-22 04:43:00-04:00,53.9303,62.3426,63.4771,2.9233,4.4447,5.0471,0.4688,0.2346,0.146,0.0135,0.1721,19.22,87.0,8.7649
2022-06-22 04:44:00-04:00,54.37,60.4762,61.4157,3.4463,4.7639,5.1168,0.4253,0.2751,0.1691,0.0167,0.1525,19.22,87.0,8.8631
2022-06-22 04:45:00-04:00,58.6272,61.7969,62.8892,4.5412,5.5984,5.8727,0.4328,0.2544,0.1662,0.0209,0.1347,19.22,87.0,9.151
2022-06-22 04:46:00-04:00,55.0812,62.1407,63.35,3.457,4.2433,4.5253,0.436,0.2147,0.1705,0.015,0.1587,19.22,87.0,8.6588
2022-06-22 04:47:00-04:00,52.4307,60.5994,61.5795,3.1938,4.21,4.8538,0.4415,0.2225,0.1665,0.0106,0.1914,19.22,87.0,8.6263
2022-06-22 04:48:00-04:00,53.9328,62.6679,63.6856,2.6252,3.3907,3.7507,0.4822,0.2151,0.1436,0.0128,0.164,19.22,87.0,8.2327
2022-06-22 04:49:00-04:00,48.9762,59.0344,60.2037,2.6187,3.3724,4.0694,0.4504,0.2501,0.1621,0.0125,0.1864,19.22,88.0,7.8991
2022-06-22 04:50:00-04:00,49.723,60.9414,62.4277,2.9535,4.1128,4.5106,0.4256,0.2221,0.1709,0.0145,0.186,19.22,88.0,8.2822
2022-06-22 04:51:00-04:00,50.763,59.7506,61.0233,2.4759,3.2852,3.4551,0.4028,0.2421,0.1866,0.0143,0.1876,19.22,88.0,7.8825
2022-06-22 04:52:00-04:00,51.3316,60.1429,61.3256,2.6718,3.6219,3.9401,0.4043,0.229,0.1681,0.0126,0.1969,19.22,88.0,8.0423
2022-06-22 04:53:00-04:00,56.3475,63.0702,64.1561,3.0594,4.333,5.1662,0.4235,0.212,0.1731,0.0195,0.1617,19.22,88.0,8.5001
2022-06-22 04:54:00-04:00,54.8725,60.9843,62.1415,4.2996,5.1256,5.2819,0.345,0.2583,0.1972,0.02,0.1544,19.17,88.0,8.9863
2022-06-22 04:55:00-04:00,55.7553,61.2046,62.2068,2.8674,3.6149,3.9116,0.3748,0.2347,0.1885,0.0143,0.1672,19.11,89.0,7.6556
2022-06-22 04:56:00-04:00,54.3879,61.3024,62.3804,3.1421,3.9161,4.1166,0.3817,0.2341,0.1805,0.017,0.1562,19.11,89.0,7.7983
2022-06-22 04:57:00-04:00,53.6469,61.3098,62.2422,2.3516,2.902,3.078,0.3734,0.2445,0.1792,0.0191,0.1894,19.11,89.0,7.2925
2022-06-22 04:58:00-04:00,54.8989,61.5013,62.5852,2.4525,3.39,3.7158,0.3705,0.2316,0.1726,0.0182,0.1588,19.11,89.0,7.5129
2022-06-22 04:59:00-04:00,52.9912,60.3813,61.4257,2.6918,3.5883,3.8475,0.3809,0.2522,0.1926,0.017,0.1671,19.11,89.0,7.6564
2022-06-22 05:00:00-04:00,53.4697,61.0867,62.5398,2.1184,2.9232,3.3361,0.3828,0.2359,0.1862,0.0169,0.1703,19.11,89.0,7.3019
2022-06-22 05:01:00-04:00,56.5935,62.0144,63.1091,2.6951,3.5844,3.8853,0.4289,0.2054,0.1661,0.0154,0.1622,19.11,89.0,7.6475
2022-06-22 05:02:00-04:00,54.6986,61.662,62.6453,2.6936,3.8179,4.1752,0.4051,0.2287,0.1777,0.0197,0.1413,19.11,89.0,7.7409
2022-06-22 05:03:00-04:00,57.4695,61.5476,62.5522,2.4118,3.0898,3.3048,0.3606,0.2328,0.1918,0.0181,0.1467,19.11,89.0,7.3342
2022-06-22 05:04:00-04:00,55.5196,61.0156,62.1264,2.3471,3.343,4.0572,0.3406,0.2428,0.2212,0.017,0.1683,19.0,89.0,7.4497
2022-06-22 05:05:00-04:00,57.7315,64.4039,65.4886,2.2828,3.1203,3.4189,0.4045,0.2256,0.1945,0.018,0.1628,19.0,89.0,7.3373
2022-06-22 05:06:00-04:00,54.9406,61.2878,62.3826,2.7699,4.4578,5.1254,0.3336,0.2593,0.2075,0.0211,0.1623,19.0,89.0,8.1896
2022-06-22 05:07:00-04:00,57.567,63.2683,65.0074,2.6102,3.3808,3.678,0.3804,0.2198,0.202,0.0253,0.1343,19.0,89.0,7.468
2022-06-22 05:08:00-04:00,58.2227,62.5152,64.1737,2.6814,3.6046,4.0344,0.3357,0.213,0.1999,0.0309,0.136,19.0,89.0,7.6043
2022-06-22 05:09:00-04:00,57.0524,63.3845,65.0284,3.9801,5.0465,5.5579,0.3526,0.2164,0.1805,0.0234,0.1612,19.0,89.0,8.7047
2022-06-22 05:10:00-04:00,56.7271,62.7951,64.5861,3.2557,4.2052,4.8816,0.3316,0.2138,0.1842,0.0232,0.1741,19.0,89.0,7.9908
2022-06-22 05:11:00-04:00,56.1043,64.077,66.3978,2.8396,3.6291,3.9596,0.3307,0.2387,0.2086,0.0237,0.1731,19.0,89.0,7.616
2022-06-22 05:12:00-04:00,54.5864,61.4325,62.4241,2.4843,3.0791,3.3494,0.3478,0.239,0.2086,0.0182,0.1647,19.0,89.0,7.3157
2022-06-22 05:13:00-04:00,53.7894,61.0788,62.224,2.5123,3.4121,3.8679,0.3611,0.2311,0.2031,0.0163,0.1657,19.0,89.0,7.485
2022-06-22 05:14:00-04:00,55.2608,61.7698,62.9034,2.3211,3.2287,3.5373,0.3609,0.2776,0.2263,0.0176,0.1695,18.94,89.0,7.3805
2022-06-22 05:15:00-04:00,55.9436,62.1636,63.5226,2.6518,3.5261,3.7838,0.3572,0.2351,0.2004,0.0173,0.1491,18.94,89.0,7.5298
2022-06-22 05:16:00-04:00,55.4386,60.8299,61.8371,5.1369,6.7015,7.3237,0.3331,0.2635,0.2289,0.018,0.1615,18.94,89.0,9.6572
2022-06-22 05:17:00-04:00,55.2949,61.8721,62.9898,3.9372,4.8185,4.8891,0.3679,0.2497,0.1918,0.0201,0.1512,18.94,89.0,8.498
2022-06-22 05:18:00-04:00,57.4831,63.5367,64.7591,3.6027,4.6819,5.245,0.439,0.2057,0.1755,0.0163,0.1463,18.94,89.0,8.3551
2022-06-22 05:19:00-04:00,55.3382,64.5324,66.2146,3.4795,4.6015,5.0063,0.4115,0.2187,0.1698,0.0162,0.1714,18.94,89.0,8.2708
2022-06-22 05:20:00-04:00,54.4316,63.5765,64.5832,3.2976,4.1629,4.6215,0.4035,0.2475,0.1733,0.0192,0.1571,18.94,89.0,7.9332
2022-06-22 05:21:00-04:00,56.6212,63.0476,64.4338,3.1686,4.0649,4.4271,0.372,0.2289,0.1915,0.0153,0.1741,18.94,89.0,7.8412
2022-06-22 05:22:00-04:00,55.7054,62.2017,63.5302,2.619,3.571,4.0171,0.3334,0.2432,0.2231,0.0151,0.1759,18.94,89.0,7.5659
2022-06-22 05:23:00-04:00,54.661,61.7361,62.6064,2.516,3.3987,3.7249,0.3784,0.2557,0.2047,0.0177,0.1564,18.94,89.0,7.4653
2022-06-22 05:24:00-04:00,53.1513,62.6145,63.5251,2.2146,2.9293,3.1922,0.4353,0.2065,0.1405,0.0176,0.1565,18.83,89.0,7.2583
2022-06-22 05:25:00-04:00,54.9938,61.538,62.6855,2.6295,3.8675,4.2211,0.3407,0.2429,0.2136,0.0146,0.1888,18.83,89.0,7.7173
2022-06-22 05:26:00-04:00,52.9271,60.8207,62.2001,2.6496,3.4563,3.894,0.3413,0.2482,0.2127,0.0151,0.1911,18.83,89.0,7.4799
2022-06-22 05:27:00-04:00,51.6643,61.4007,62.8065,2.6057,3.2894,3.6949,0.3734,0.2395,0.1701,0.0156,0.1997,18.83,89.0,7.3616
2022-06-22 05:28:00-04:00,54.2889,62.823,64.0006,3.216,3.9554,4.2306,0.4175,0.2123,0.1669,0.0111,0.1767,18.83,89.0,7.7276
2022-06-22 05:29:00-04:00,52.3778,62.9994,64.4285,2.6924,3.4298,3.662,0.4272,0.2135,0.1666,0.0147,0.1731,18.78,90.0,6.9642
2022-06-22 05:30:00-04:00,54.2372,61.4718,62.776,2.4736,3.4697,4.0773,0.3786,0.2472,0.189,0.0163,0.1782,18.78,90.0,6.9789
2022-06-22 05:31:00-04:00,55.5281,64.7335,65.9525,3.2882,4.5907,5.0939,0.4277,0.2182,0.1754,0.0132,0.1835,18.78,90.0,7.8777
2022-06-22 05:32:00-04:00,54.5264,62.0128,62.9237,3.2605,4.367,5.0457,0.4394,0.2116,0.1606,0.0143,0.1874,18.78,90.0,7.7026
2022-06-22 05:33:00-04:00,53.916,62.5816,63.613,2.8979,3.7944,3.9781,0.4249,0.254,0.167,0.017,0.1698,18.78,90.0,7.1605
2022-06-22 05:34:00-04:00,54.7154,63.9836,65.0629,3.3456,4.3392,4.9533,0.4603,0.2073,0.1739,0.0126,0.1638,18.78,90.0,7.6739
2022-06-22 05:35:00-04:00,52.6384,62.7899,64.0595,4.2567,5.6577,6.0743,0.4395,0.2131,0.1621,0.0113,0.208,18.78,90.0,8.8758
2022-06-22 05:36:00-04:00,51.1742,62.9811,64.3881,3.5348,4.6371,5.2579,0.3916,0.2149,0.1819,0.0133,0.2128,18.78,90.0,7.8893
2022-06-22 05:37:00-04:00,51.8326,61.9892,63.2948,3.0481,3.6602,4.0063,0.4266,0.2384,0.1531,0.0137,0.1775,18.78,90.0,7.1047
2022-06-22 05:38:00-04:00,50.6964,61.8636,63.0614,2.8947,4.1964,4.8099,0.4219,0.2322,0.159,0.0145,0.1831,18.78,90.0,7.54
2022-06-22 05:39:00-04:00,52.1888,62.5346,64.1449,3.0897,4.1991,4.5938,0.4139,0.22,0.1728,0.0139,0.2102,18.72,90.0,7.5356
2022-06-22 05:40:00-04:00,52.2552,62.7951,64.1326,2.7205,3.5715,4.1933,0.4494,0.2237,0.1409,0.0149,0.2074,18.72,90.0,7.0113
2022-06-22 05:41:00-04:00,54.3083,62.8689,64.7738,2.7624,3.7822,4.0313,0.431,0.205,0.1556,0.0165,0.1484,18.72,90.0,7.1351
2022-06-22 05:42:00-04:00,55.7357,65.1761,66.7347,2.6726,3.7278,4.1315,0.4709,0.1986,0.1515,0.0134,0.1625,18.72,90.0,7.1171
2022-06-22 05:43:00-04:00,52.9005,62.9752,64.908,2.6389,3.7416,4.1851,0.4257,0.2066,0.1671,0.018,0.1939,18.72,90.0,7.1171
2022-06-22 05:44:00-04:00,53.2937,62.4315,63.9523,3.3538,4.8416,5.4969,0.4347,0.2186,0.1695,0.0155,0.1729,18.72,90.0,8.0806
2022-06-22 05:45:00-04:00,55.3122,62.8087,64.2937,3.1891,4.2642,4.4807,0.4001,0.2354,0.1861,0.0143,0.1748,18.72,90.0,7.5775
2022-06-22 05:46:00-04:00,55.2787,61.8741,62.9574,2.8207,3.6441,3.981,0.417,0.2234,0.1761,0.0124,0.1848,18.72,90.0,7.0702
2022-06-22 05:47:00-04:00,54.2034,62.858,63.87,2.651,3.3932,3.849,0.4157,0.205,0.159,0.0139,0.1845,18.72,90.0,6.9206
2022-06-22 05:48:00-04:00,53.3834,60.9494,62.0448,2.9797,4.3211,4.8856,0.3868,0.2522,0.1757,0.0156,0.1682,18.72,90.0,7.6429
2022-06-22 05:49:00-04:00,51.3889,61.482,62.5983,3.0431,4.2344,4.6811,0.4462,0.2077,0.1496,0.0112,0.1742,18.72,90.0,7.5573
2022-06-22 05:50:00-04:00,54.1607,61.4345,62.3785,3.6756,5.0707,5.4556,0.3842,0.2555,0.1816,0.0135,0.1801,18.72,90.0,8.3814
2022-06-22 05:51:00-04:00,53.3572,64.0329,65.0787,3.6201,4.8483,5.2316,0.4626,0.1847,0.1397,0.015,0.1974,18.72,90.0,8.0932
2022-06-22 05:52:00-04:00,56.0387,67.1984,68.178,3.8591,5.0026,5.408,0.482,0.2329,0.1462,0.018,0.1854,18.72,90.0,8.2857
2022-06-22 05:53:00-04:00,52.7909,62.0569,63.2288,3.6758,4.7435,5.1717,0.4039,0.2338,0.1875,0.0166,0.1762,18.72,90.0,7.9935
2022-06-22 05:54:00-04:00,53.3421,61.784,62.9287,3.4383,4.461,4.9341,0.4201,0.2238,0.1798,0.0138,0.1918,18.72,90.0,7.7667
2022-06-22 05:55:00-04:00,55.8003,62.1157,63.2542,2.8481,3.6959,4.0093,0.392,0.2038,0.1706,0.0134,0.1797,18.72,90.0,7.0911
2022-06-22 05:56:00-04:00,55.4716,62.8614,64.1115,2.5693,3.3673,3.7473,0.4098,0.2122,0.1968,0.0144,0.1647,18.72,90.0,6.8877
2022-06-22 05:57:00-04:00,55.9453,62.3114,63.3565,2.1842,3.1346,3.6246,0.4373,0.2138,0.1874,0.0138,0.1543,18.72,90.0,6.695
2022-06-22 05:58:00-04:00,52.9822,63.435,65.3561,2.595,3.7402,4.2722,0.4249,0.2072,0.1706,0.0122,0.1896,18.72,90.0,7.1171
2022-06-22 05:59:00-04:00,54.5669,62.8277,63.7785,3.2333,4.7242,5.1979,0.4268,0.209,0.1638,0.0121,0.1835,18.72,91.0,7.9418
2022-06-22 06:00:00-04:00,53.5154,62.0773,63.2394,3.3834,4.9826,5.7702,0.3859,0.1984,0.1777,0.0122,0.1943,18.72,91.0,8.2476
2022-06-22 06:01:00-04:00,56.8604,64.3531,65.5323,3.5204,4.8214,5.3836,0.4415,0.208,0.1529,0.0145,0.163,18.72,91.0,8.05
2022-06-22 06:02:00-04:00,53.1221,61.777,62.887,3.3786,4.9113,5.5988,0.3875,0.2522,0.1923,0.0134,0.1853,18.72,91.0,8.1608
2022-06-22 06:03:00-04:00,53.5837,62.2481,63.7794,3.0733,4.7562,5.4885,0.4334,0.2123,0.1642,0.016,0.1807,18.72,91.0,7.9645
2022-06-22 06:04:00-04:00,54.319,63.0409,64.1101,3.0658,4.4679,5.128,0.398,0.2193,0.1774,0.0139,0.1807,18.61,91.0,7.6085
2022-06-22 06:05:00-04:00,53.5726,63.252,64.3976,3.789,5.4434,6.024,0.4417,0.2241,0.153,0.0128,0.177,18.61,91.0,8.6041
2022-06-22 06:06:00-04:00,55.0751,64.1499,65.8941,3.8965,5.4751,6.4539,0.4712,0.1888,0.1472,0.0127,0.173,18.61,91.0,8.6346
2022-06-22 06:07:00-04:00,55.2884,62.948,64.1407,3.6548,4.9035,5.4528,0.4433,0.2069,0.1513,0.0133,0.16,18.61,91.0,8.1371
2022-06-22 06:08:00-04:00,52.5977,62.9503,64.7286,5.0585,6.9673,7.798,0.4534,0.2267,0.1609,0.0179,0.1783,18.61,91.0,9.2282
2022-06-22 06:09:00-04:00,53.7765,62.4269,63.7251,4.7329,5.8749,6.2813,0.4309,0.2172,0.1544,0.015,0.2019,18.61,91.0,8.8941
2022-06-22 06:10:00-04:00,54.9464,63.787,64.7621,5.6602,7.556,8.4232,0.4334,0.2213,0.1734,0.0112,0.1759,18.61,91.0,9.3003
2022-06-22 06:11:00-04:00,53.9331,62.8704,64.0626,4.7195,6.1098,6.8535,0.423,0.2,0.174,0.0123,0.1784,18.61,91.0,8.9672
2022-06-22 06:12:00-04:00,54.3201,63.2491,64.3605,4.629,7.0044,8.1441,0.5091,0.1918,0.1444,0.0116,0.1432,18.61,91.0,9.2322
2022-06-22 06:13:00-04:00,50.62,61.2512,62.3175,3.6321,4.7339,5.0779,0.4724,0.2139,0.1491,0.0116,0.1706,18.61,91.0,7.9714
2022-06-22 06:14:00-04:00,53.5201,62.7034,64.0724,3.3784,4.7915,5.3718,0.4176,0.2136,0.1835,0.0113,0.1849,18.61,91.0,8.0339
2022-06-22 06:15:00-04:00,52.3536,64.6829,66.443,3.3862,4.502,4.926,0.4119,0.233,0.1649,0.0138,0.1706,18.61,91.0,7.6822
2022-06-22 06:16:00-04:00,52.5476,62.3058,63.3179,3.7659,5.1835,5.5395,0.3925,0.2242,0.1888,0.0121,0.1721,18.61,91.0,8.4365
2022-06-22 06:17:00-04:00,51.3234,61.5122,62.5952,3.8561,5.2859,6.01,0.4306,0.232,0.1786,0.0142,0.1796,18.61,91.0,8.5068
2022-06-22 06:18:00-04:00,52.908,63.2012,64.2809,3.6063,5.1208,5.8946,0.4106,0.2269,0.1572,0.0124,0.188,18.61,91.0,8.3605
2022-06-22 06:19:00-04:00,52.953,62.3158,63.5341,4.0349,5.6099,6.2769,0.3957,0.2399,0.1756,0.014,0.1863,18.61,91.0,8.7216
2022-06-22 06:20:00-04:00,53.2314,62.2291,63.291,3.9801,5.5766,6.7434,0.4338,0.2106,0.1594,0.0123,0.1731,18.61,91.0,8.6866
2022-06-22 06:21:00-04:00,53.7313,61.4852,62.4257,3.9532,5.561,5.9726,0.4529,0.2221,0.1703,0.0122,0.1851,18.61,91.0,8.6924
2022-06-22 06:22:00-04:00,52.9399,61.5829,62.8219,3.7562,5.3812,6.124,0.4406,0.2281,0.1551,0.0134,0.1591,18.61,91.0,8.55
2022-06-22 06:23:00-04:00,53.2996,62.3285,63.3625,4.2711,5.7746,6.2336,0.4458,0.2183,0.1665,0.0128,0.1862,18.61,91.0,8.8235
2022-06-22 06:24:00-04:00,52.1323,64.7666,66.502,3.8824,5.8466,6.862,0.4418,0.2122,0.1526,0.0121,0.1989,18.61,90.0,8.963
2022-06-22 06:25:00-04:00,57.5666,65.0934,66.0816,3.5178,4.7916,5.3771,0.5121,0.1915,0.1421,0.0111,0.1516,18.61,90.0,8.0066
