ts,laeq,lceq,lzeq,PM1.0,PM2.5,PM10,engine,machinery_impact,non_machinery_impact,powered_saw,human_voice,temp_c,rel_humid,PM2.5_adj
2022-06-18 05:33:00-04:00,47.4689,52.467,53.3836,0.4898,0.5568,0.691,0.4071,0.2668,0.181,0.0127,0.1482,20.78,58.0,6.6199
2022-06-18 05:34:00-04:00,46.5323,51.7605,52.6766,0.4025,0.4272,0.492,0.4085,0.2698,0.171,0.0122,0.1549,20.67,58.0,6.5023
2022-06-18 05:35:00-04:00,45.7972,52.6032,53.3952,0.405,0.4755,0.583,0.4398,0.2312,0.1647,0.0125,0.1742,20.67,58.0,6.5452
2022-06-18 05:36:00-04:00,46.8137,53.527,54.895,0.4374,0.4743,0.5278,0.4211,0.261,0.1616,0.0139,0.1652,20.67,58.0,6.5452
2022-06-18 05:37:00-04:00,46.6694,52.092,53.0511,0.5098,0.5926,0.6942,0.4219,0.2616,0.1796,0.0107,0.1652,20.67,58.0,6.5815
2022-06-18 05:38:00-04:00,46.5445,51.6368,52.4177,0.4343,0.5057,0.6924,0.4098,0.2535,0.1773,0.0104,0.1751,20.67,58.0,6.5521
2022-06-18 05:39:00-04:00,48.2243,52.5985,53.6584,0.393,0.4406,0.5416,0.3901,0.2782,0.1916,0.0119,0.1636,20.61,59.0,6.8197
2022-06-18 05:40:00-04:00,46.9937,53.0371,54.2876,0.2954,0.3326,0.387,0.4278,0.2558,0.1564,0.0118,0.1653,20.61,59.0,6.7834
2022-06-18 05:41:00-04:00,45.3405,50.7195,51.4156,0.3716,0.4225,0.5032,0.4407,0.2572,0.1674,0.0119,0.1504,20.61,59.0,6.8088
2022-06-18 05:42:00-04:00,46.43,50.7223,51.5717,0.3591,0.3991,0.4446,0.4297,0.2682,0.1714,0.0128,0.1494,20.61,59.0,6.8039
2022-06-18 05:43:00-04:00,47.5157,54.1874,54.9635,0.4517,0.4967,0.5283,0.4481,0.2788,0.1624,0.0121,0.1433,20.61,59.0,6.8552
2022-06-18 05:44:00-04:00,51.7739,56.5621,57.7551,0.4623,0.5197,0.6358,0.4802,0.2039,0.1439,0.0158,0.1336,20.44,58.0,6.4529
2022-06-18 05:45:00-04:00,49.1222,53.6302,54.8572,0.3067,0.3324,0.3819,0.4284,0.2575,0.1608,0.0142,0.1411,20.44,58.0,6.4233
2022-06-18 05:46:00-04:00,47.9663,53.9996,54.8823,0.3937,0.4633,0.6065,0.4422,0.2466,0.1675,0.0136,0.1626,20.44,58.0,6.444
2022-06-18 05:47:00-04:00,55.2297,61.3574,62.7894,0.334,0.3592,0.3899,0.4918,0.2794,0.1104,0.019,0.1291,20.44,58.0,6.4233
2022-06-18 05:48:00-04:00,50.6599,57.9859,59.4125,0.3481,0.4111,0.4946,0.4605,0.2552,0.1407,0.0176,0.1361,20.44,58.0,6.4358
2022-06-18 05:49:00-04:00,48.2033,53.8604,55.2987,0.3313,0.3665,0.4101,0.4486,0.253,0.1563,0.0164,0.1329,20.33,58.0,6.4155
2022-06-18 05:50:00-04:00,51.1595,57.4358,58.466,0.2458,0.2647,0.3049,0.4248,0.2481,0.1467,0.018,0.1622,20.33,58.0,6.392
2022-06-18 05:51:00-04:00,49.1163,54.4526,55.9079,0.2159,0.2315,0.2502,0.4403,0.2374,0.1594,0.015,0.1602,20.33,58.0,6.385
2022-06-18 05:52:00-04:00,50.3767,53.6052,54.6775,0.2504,0.2663,0.2874,0.404,0.2901,0.1867,0.012,0.1653,20.33,58.0,6.392
2022-06-18 05:53:00-04:00,47.7711,52.4661,53.2867,0.211,0.2281,0.2542,0.4412,0.2354,0.1756,0.0138,0.1523,20.33,58.0,6.385
2022-06-18 05:54:00-04:00,46.5155,53.1041,54.3048,0.2501,0.2661,0.3712,0.4533,0.2303,0.1612,0.0127,0.1689,20.11,58.0,6.3355
2022-06-18 05:55:00-04:00,48.9251,56.3553,57.5031,0.2577,0.2708,0.2806,0.4278,0.2551,0.1613,0.0138,0.1705,20.11,58.0,6.3355
2022-06-18 05:56:00-04:00,47.5003,53.4174,54.5883,0.2379,0.2482,0.2598,0.4418,0.2402,0.1644,0.013,0.1528,20.11,58.0,6.329
2022-06-18 05:57:00-04:00,48.7942,53.9826,54.8013,0.3233,0.3415,0.4503,0.4626,0.2432,0.1614,0.0126,0.1663,20.11,58.0,6.3725
2022-06-18 05:58:00-04:00,48.456,53.9659,54.9043,0.2979,0.3127,0.3926,0.4405,0.2594,0.1657,0.0144,0.1486,20.11,58.0,6.3507
2022-06-18 05:59:00-04:00,47.1287,53.4254,54.1527,0.2906,0.3116,0.3402,0.434,0.2535,0.1618,0.0141,0.1595,19.94,59.0,6.254
2022-06-18 06:00:00-04:00,48.1722,53.7455,55.2577,0.284,0.2933,0.2933,0.4197,0.2564,0.179,0.0142,0.1513,19.94,59.0,6.229
2022-06-18 06:01:00-04:00,47.2704,52.045,52.9923,0.2351,0.2416,0.2545,0.434,0.2524,0.1728,0.0117,0.1438,19.94,59.0,6.1845
2022-06-18 06:02:00-04:00,46.6827,51.1236,51.8685,0.2316,0.2485,0.2709,0.4229,0.2659,0.191,0.0128,0.1583,19.94,59.0,6.2027
2022-06-18 06:03:00-04:00,49.0718,55.1676,55.9815,0.1529,0.1599,0.1808,0.4674,0.241,0.1668,0.0147,0.1481,19.94,59.0,6.1603
2022-06-18 06:04:00-04:00,47.7268,55.3203,56.3717,0.172,0.172,0.2113,0.4539,0.2209,0.1632,0.0134,0.1596,19.83,59.0,6.1003
2022-06-18 06:05:00-04:00,46.0473,51.743,52.5503,0.2201,0.2551,0.3565,0.4378,0.2614,0.1651,0.0124,0.1609,19.83,59.0,6.1247
2022-06-18 06:06:00-04:00,46.7883,52.0154,52.8846,0.2155,0.2297,0.2358,0.4494,0.2412,0.1638,0.0099,0.1647,19.83,59.0,6.1167
2022-06-18 06:07:00-04:00,48.5222,51.6702,52.6259,0.2766,0.2893,0.3119,0.4323,0.2587,0.1604,0.0118,0.1676,19.83,59.0,6.1294
2022-06-18 06:08:00-04:00,48.3892,52.1676,53.2164,0.4527,0.5006,0.5472,0.3957,0.2938,0.2023,0.0148,0.1326,19.83,59.0,6.2679
2022-06-18 06:09:00-04:00,47.4372,51.9128,52.8135,0.4825,0.5234,0.5925,0.3948,0.3038,0.1746,0.0117,0.1564,19.78,60.0,6.2698
2022-06-18 06:10:00-04:00,47.0386,51.9709,52.8432,0.3604,0.3853,0.4221,0.4065,0.2583,0.1855,0.0126,0.1617,19.78,60.0,6.1682
2022-06-18 06:11:00-04:00,52.6717,55.4434,56.4006,0.2479,0.2705,0.3123,0.4235,0.2586,0.1749,0.0128,0.1506,19.78,60.0,6.1216
2022-06-18 06:12:00-04:00,46.1437,52.0339,52.8948,0.3279,0.3656,0.4402,0.3925,0.3199,0.1886,0.0125,0.149,19.78,60.0,6.1682
2022-06-18 06:13:00-04:00,46.5248,51.1823,51.8837,0.2458,0.2652,0.3199,0.3887,0.2909,0.1791,0.0119,0.155,19.78,60.0,6.1216
2022-06-18 06:14:00-04:00,48.1027,53.1321,53.9207,0.218,0.2292,0.2712,0.3976,0.3032,0.1867,0.0125,0.1541,19.89,60.0,6.18
2022-06-18 06:15:00-04:00,49.1487,55.7662,56.3363,0.2566,0.2758,0.3087,0.4542,0.2928,0.1592,0.0157,0.1533,19.89,60.0,6.1981
2022-06-18 06:16:00-04:00,47.9809,53.9907,54.9291,0.2466,0.2576,0.2643,0.4277,0.2787,0.1629,0.0142,0.1633,19.89,60.0,6.1806
2022-06-18 06:17:00-04:00,46.9118,51.4088,52.3399,0.1851,0.1938,0.2116,0.4224,0.2341,0.1546,0.0132,0.1729,19.89,60.0,6.1671
2022-06-18 06:18:00-04:00,47.5047,52.5183,53.6892,0.2317,0.2432,0.2502,0.4234,0.2577,0.179,0.0122,0.1521,19.89,60.0,6.1806
2022-06-18 06:19:00-04:00,47.359,52.1321,53.1073,0.1863,0.194,0.2459,0.4461,0.2385,0.165,0.0132,0.1568,19.89,60.0,6.1671
2022-06-18 06:20:00-04:00,44.8776,50.9804,51.815,0.171,0.1891,0.2327,0.4496,0.2449,0.1656,0.0114,0.1718,19.89,60.0,6.1671
2022-06-18 06:21:00-04:00,46.0927,53.1618,54.2006,0.1889,0.2007,0.2345,0.4564,0.2774,0.1608,0.0113,0.1627,19.89,60.0,6.1671
2022-06-18 06:22:00-04:00,47.6799,57.3496,58.1256,0.1323,0.1353,0.1463,0.4467,0.2523,0.1677,0.0145,0.1817,19.89,60.0,6.1441
2022-06-18 06:23:00-04:00,54.5205,64.5683,65.1438,0.2139,0.2376,0.3278,0.4737,0.3105,0.1457,0.013,0.1504,19.89,60.0,6.1806
2022-06-18 06:24:00-04:00,46.5931,52.0159,52.8696,0.1677,0.188,0.2157,0.4119,0.2689,0.1533,0.0137,0.1599,19.78,59.0,6.0742
2022-06-18 06:25:00-04:00,47.318,53.0653,54.1809,0.1641,0.1669,0.1669,0.42,0.284,0.1599,0.0113,0.1703,19.78,59.0,6.0695
2022-06-18 06:26:00-04:00,47.3452,52.8433,53.8245,0.1822,0.1836,0.1836,0.4077,0.2891,0.169,0.0124,0.1604,19.78,59.0,6.0742
2022-06-18 06:27:00-04:00,44.1651,49.7068,50.3811,0.1846,0.1946,0.2057,0.4172,0.2787,0.1682,0.0129,0.1486,19.78,59.0,6.0742
2022-06-18 06:28:00-04:00,46.3087,51.4825,52.2251,0.1623,0.1712,0.1862,0.4039,0.2647,0.1826,0.0128,0.1824,19.78,59.0,6.0695
2022-06-18 06:29:00-04:00,47.4779,50.8579,51.4942,0.1773,0.1939,0.221,0.3351,0.3204,0.2078,0.0111,0.1833,19.89,60.0,6.1671
2022-06-18 06:30:00-04:00,47.3324,51.5344,52.5877,0.1553,0.1595,0.1595,0.396,0.2788,0.1834,0.0117,0.1473,19.89,60.0,6.1499
2022-06-18 06:31:00-04:00,49.355,53.2042,54.1587,0.2932,0.3428,0.4318,0.4164,0.2449,0.1775,0.013,0.17,19.89,60.0,6.2435
2022-06-18 06:32:00-04:00,49.627,53.6787,54.7452,0.33,0.3483,0.3483,0.3871,0.2915,0.1723,0.0128,0.1512,19.89,60.0,6.2473
2022-06-18 06:33:00-04:00,47.3007,52.1159,53.2943,0.3672,0.3881,0.4056,0.393,0.2978,0.1691,0.0129,0.1584,19.89,60.0,6.2762
2022-06-18 06:34:00-04:00,44.9316,50.5529,51.264,0.2695,0.2742,0.2742,0.3994,0.2584,0.1651,0.0137,0.1693,19.89,60.0,6.1873
2022-06-18 06:35:00-04:00,45.2499,53.5191,54.3213,0.2142,0.2203,0.2817,0.4247,0.2737,0.1647,0.0121,0.1839,19.89,60.0,6.18
2022-06-18 06:36:00-04:00,48.9177,54.2952,55.1915,0.2007,0.2234,0.3033,0.428,0.2812,0.1652,0.0115,0.1621,19.89,60.0,6.18
2022-06-18 06:37:00-04:00,48.4892,54.7362,55.7258,0.2743,0.3028,0.3658,0.4275,0.2442,0.1564,0.013,0.1659,19.89,60.0,6.2224
2022-06-18 06:38:00-04:00,47.7328,52.3432,52.9818,0.2656,0.2772,0.2772,0.3514,0.2706,0.1713,0.0123,0.1851,19.89,60.0,6.1981
2022-06-18 06:39:00-04:00,49.5237,52.6768,53.6067,0.2503,0.2845,0.3511,0.3777,0.281,0.1769,0.0147,0.1449,19.78,59.0,6.1182
2022-06-18 06:40:00-04:00,48.7579,55.7103,57.9737,0.2635,0.2826,0.3133,0.3617,0.2754,0.176,0.0146,0.1855,19.78,59.0,6.1182
2022-06-18 06:41:00-04:00,47.2807,54.7404,57.0883,0.2365,0.246,0.246,0.3946,0.2783,0.1483,0.0116,0.1954,19.78,59.0,6.1083
2022-06-18 06:42:00-04:00,45.9481,54.75,57.1864,0.3064,0.3399,0.3949,0.3901,0.2439,0.1627,0.0129,0.1931,19.78,59.0,6.1432
2022-06-18 06:43:00-04:00,47.2937,53.8332,55.9048,0.1969,0.2006,0.2119,0.4187,0.255,0.1643,0.0138,0.1761,19.78,59.0,6.0848
2022-06-18 06:44:00-04:00,47.7485,53.8575,54.714,0.2065,0.2218,0.2638,0.4242,0.2927,0.175,0.0134,0.1593,19.78,60.0,6.1221
2022-06-18 06:45:00-04:00,45.9743,51.5635,52.3076,0.2028,0.2092,0.2175,0.425,0.2815,0.1654,0.0115,0.1677,19.78,60.0,6.1023
2022-06-18 06:46:00-04:00,46.7354,53.3175,54.1336,0.1892,0.1988,0.2187,0.4301,0.2752,0.1703,0.0112,0.1681,19.78,60.0,6.0875
2022-06-18 06:47:00-04:00,48.4454,56.3813,57.584,0.1593,0.1734,0.2099,0.455,0.2389,0.1502,0.0119,0.1674,19.78,60.0,6.0856
2022-06-18 06:48:00-04:00,46.9839,52.7961,53.9701,0.1997,0.2207,0.2732,0.4642,0.2263,0.1562,0.0147,0.1536,19.78,60.0,6.1221
2022-06-18 06:49:00-04:00,44.9305,52.2525,53.3101,0.1321,0.1333,0.1521,0.4492,0.241,0.169,0.0116,0.17,19.78,60.0,6.0922
2022-06-18 06:50:00-04:00,46.5188,52.4429,53.3278,0.1465,0.1659,0.1994,0.4438,0.2538,0.1753,0.0115,0.1745,19.78,60.0,6.0856
2022-06-18 06:51:00-04:00,44.8461,52.2072,53.1024,0.19,0.2045,0.2196,0.4076,0.2435,0.1823,0.0106,0.1954,19.78,60.0,6.1023
2022-06-18 06:52:00-04:00,47.8994,53.0599,54.0126,0.2884,0.3255,0.4611,0.4011,0.2925,0.1885,0.0118,0.1744,19.78,60.0,6.1387
2022-06-18 06:53:00-04:00,49.5561,55.3305,56.6148,0.1942,0.1999,0.2061,0.4334,0.254,0.1688,0.0129,0.1726,19.78,60.0,6.0889
2022-06-18 06:54:00-04:00,47.984,53.4683,54.9388,0.1349,0.1349,0.1349,0.415,0.2571,0.1793,0.0127,0.1705,19.89,60.0,6.1441
2022-06-18 06:55:00-04:00,48.0424,53.8088,54.7776,0.1036,0.1057,0.11,0.4144,0.2421,0.1783,0.0122,0.1751,19.89,60.0,6.1374
2022-06-18 06:56:00-04:00,50.5518,54.4792,55.1836,0.201,0.2157,0.2433,0.3917,0.2446,0.1638,0.012,0.1763,19.89,60.0,6.1707
2022-06-18 06:57:00-04:00,51.5225,55.6439,56.6232,0.2471,0.2782,0.3178,0.4404,0.299,0.1718,0.0137,0.1346,19.89,60.0,6.1981
2022-06-18 06:58:00-04:00,49.5536,58.8557,60.4233,0.2098,0.2264,0.246,0.3917,0.2632,0.1789,0.0144,0.1725,19.89,60.0,6.18
2022-06-18 06:59:00-04:00,49.1842,54.7816,55.6253,0.1604,0.163,0.163,0.4545,0.2541,0.1712,0.0104,0.1512,19.83,61.0,6.0432
2022-06-18 07:00:00-04:00,49.8505,55.0071,56.8741,0.2546,0.2976,0.3815,0.3785,0.2991,0.1672,0.0147,0.1607,19.83,61.0,6.1313
2022-06-18 07:01:00-04:00,49.0847,57.947,59.3025,0.2573,0.2894,0.3207,0.4223,0.2365,0.157,0.0146,0.197,19.83,61.0,6.1247
2022-06-18 07:02:00-04:00,49.7113,54.1935,55.1782,0.2787,0.2933,0.2933,0.4114,0.312,0.182,0.0122,0.1513,19.83,61.0,6.1247
2022-06-18 07:03:00-04:00,51.8692,57.7257,58.7124,0.189,0.1967,0.2416,0.4623,0.2658,0.1522,0.0149,0.1459,19.83,61.0,6.0526
2022-06-18 07:04:00-04:00,49.1193,56.5231,57.4215,0.1731,0.1895,0.2337,0.4607,0.2493,0.1601,0.0122,0.166,19.89,61.0,6.1055
2022-06-18 07:05:00-04:00,49.7861,57.6371,58.5018,0.1752,0.1891,0.1962,0.4561,0.2738,0.1596,0.0122,0.145,19.89,61.0,6.1055
2022-06-18 07:06:00-04:00,47.4022,54.8815,55.9465,0.2261,0.2347,0.2829,0.4527,0.224,0.1609,0.0129,0.1675,19.89,61.0,6.1416
2022-06-18 07:07:00-04:00,48.7178,54.8538,55.6535,0.255,0.2692,0.2929,0.4549,0.2549,0.159,0.0124,0.1479,19.89,61.0,6.1657
2022-06-18 07:08:00-04:00,49.2451,53.9592,54.6876,0.2542,0.2809,0.3199,0.392,0.2932,0.2045,0.0109,0.1502,19.89,61.0,6.1837
2022-06-18 07:09:00-04:00,51.3082,56.774,58.0951,0.2754,0.2989,0.3734,0.3505,0.2894,0.231,0.0119,0.1744,19.94,61.0,6.2246
2022-06-18 07:10:00-04:00,51.9087,56.9145,57.7474,0.2347,0.2378,0.2378,0.4228,0.2738,0.176,0.012,0.1688,19.94,61.0,6.1975
2022-06-18 07:11:00-04:00,55.3761,58.8386,59.617,0.2266,0.2436,0.2685,0.3801,0.2991,0.2025,0.0122,0.1357,19.94,61.0,6.1975
2022-06-18 07:12:00-04:00,51.4125,56.4411,57.332,0.1297,0.1503,0.2393,0.4119,0.274,0.176,0.0125,0.1532,19.94,61.0,6.1327
2022-06-18 07:13:00-04:00,51.0968,56.6043,57.3307,0.2286,0.2496,0.2699,0.4299,0.258,0.1627,0.0134,0.151,19.94,61.0,6.1975
2022-06-18 07:14:00-04:00,49.7067,56.265,57.1019,0.1699,0.1763,0.1797,0.45,0.2704,0.1508,0.0109,0.1563,20.0,61.0,6.1906
2022-06-18 07:15:00-04:00,46.4593,54.1035,54.8513,0.1479,0.159,0.1919,0.4348,0.2719,0.1592,0.0129,0.168,20.0,61.0,6.1662
2022-06-18 07:16:00-04:00,47.6456,56.0802,57.1405,0.2061,0.2351,0.2741,0.4681,0.2494,0.1501,0.0137,0.1693,20.0,61.0,6.2676
2022-06-18 07:17:00-04:00,49.868,54.9747,55.7053,0.2051,0.2233,0.2444,0.3659,0.272,0.2055,0.0115,0.1827,20.0,61.0,6.2448
2022-06-18 07:18:00-04:00,52.8207,58.4094,59.889,0.2399,0.2594,0.2806,0.4173,0.2489,0.1743,0.0136,0.1625,20.0,61.0,6.2862
2022-06-18 07:19:00-04:00,48.2485,55.3674,56.5522,0.2121,0.2226,0.2515,0.3907,0.269,0.1677,0.0125,0.1601,19.94,61.0,6.1737
2022-06-18 07:20:00-04:00,53.0492,59.5591,60.6872,0.2178,0.2287,0.2459,0.4354,0.2468,0.145,0.0156,0.1566,19.94,61.0,6.1756
2022-06-18 07:21:00-04:00,50.3929,55.5032,56.5322,0.2379,0.2505,0.2631,0.4102,0.313,0.1903,0.0122,0.1382,19.94,61.0,6.1975
2022-06-18 07:22:00-04:00,53.2916,59.0046,60.4953,0.2185,0.2382,0.2637,0.4279,0.2457,0.1509,0.0151,0.1693,19.94,61.0,6.1975
2022-06-18 07:23:00-04:00,51.9668,57.9002,58.9401,0.1795,0.1959,0.2917,0.4388,0.2335,0.172,0.0139,0.1467,19.94,61.0,6.1474
2022-06-18 07:24:00-04:00,50.2949,57.7851,58.7398,0.2066,0.2441,0.3157,0.4208,0.2691,0.1754,0.0132,0.1562,20.0,61.0,6.2668
2022-06-18 07:25:00-04:00,49.5725,55.8124,56.6061,0.1674,0.1725,0.1725,0.428,0.2787,0.1661,0.0138,0.1629,20.0,61.0,6.1906
2022-06-18 07:26:00-04:00,51.892,56.9295,57.9924,0.1385,0.1412,0.1614,0.452,0.2439,0.1477,0.0146,0.1578,20.0,61.0,6.1543
2022-06-18 07:27:00-04:00,50.5836,55.6017,56.7612,0.1201,0.1253,0.1345,0.4407,0.2818,0.1543,0.0143,0.1421,20.0,61.0,6.148
2022-06-18 07:28:00-04:00,49.8027,56.356,57.1512,0.1443,0.1485,0.1485,0.3993,0.3167,0.1616,0.0142,0.1332,20.0,61.0,6.1543
2022-06-18 07:29:00-04:00,51.1429,57.1217,58.006,0.1746,0.1883,0.2409,0.4237,0.2805,0.1666,0.0148,0.1513,20.06,61.0,6.2901
2022-06-18 07:30:00-04:00,50.6698,61.0584,61.9464,0.2422,0.2655,0.3407,0.4537,0.2796,0.142,0.0131,0.1658,20.06,61.0,6.3701
2022-06-18 07:31:00-04:00,49.1376,55.9888,56.7089,0.1856,0.1948,0.2338,0.4232,0.2737,0.1593,0.0121,0.1757,20.06,61.0,6.2901
2022-06-18 07:32:00-04:00,50.7597,56.6823,57.4519,0.1355,0.1394,0.1554,0.4794,0.2512,0.1553,0.0137,0.1443,20.06,61.0,6.2568
2022-06-18 07:33:00-04:00,54.0645,58.3576,59.0802,0.2402,0.2837,0.4008,0.4627,0.282,0.1664,0.0181,0.1317,20.06,61.0,6.38
2022-06-18 07:34:00-04:00,50.445,54.9625,55.6541,0.3561,0.3764,0.3779,0.4323,0.2867,0.1687,0.0108,0.1592,20.0,61.0,6.3793
2022-06-18 07:35:00-04:00,51.2718,57.4812,58.228,0.2589,0.2689,0.3196,0.468,0.2378,0.1598,0.0124,0.1496,20.0,61.0,6.3243
2022-06-18 07:36:00-04:00,51.2506,57.0,57.9556,0.2386,0.2503,0.2795,0.4635,0.2372,0.1678,0.0163,0.1681,20.0,61.0,6.2668
2022-06-18 07:37:00-04:00,53.0168,61.3462,62.191,0.3406,0.3665,0.4076,0.482,0.2594,0.1501,0.0123,0.1615,20.0,61.0,6.3793
2022-06-18 07:38:00-04:00,51.1451,56.1527,56.8936,0.2693,0.2936,0.3492,0.4468,0.2364,0.1478,0.0136,0.161,20.0,61.0,6.3376
2022-06-18 07:39:00-04:00,55.2493,57.6538,58.6094,0.2352,0.2582,0.3147,0.4071,0.2501,0.1552,0.0139,0.1379,20.11,61.0,6.4238
2022-06-18 07:40:00-04:00,51.2083,54.958,55.9821,0.2524,0.2904,0.3261,0.3501,0.301,0.2146,0.0116,0.1643,20.11,61.0,6.4674
2022-06-18 07:41:00-04:00,51.2338,56.9321,58.1243,0.2005,0.2088,0.2131,0.4117,0.2471,0.1777,0.0142,0.1678,20.11,61.0,6.377
2022-06-18 07:42:00-04:00,56.2323,64.679,65.6576,0.1602,0.1638,0.1684,0.5159,0.248,0.137,0.0161,0.1638,20.11,61.0,6.328
2022-06-18 07:43:00-04:00,51.2386,61.1407,62.8562,0.1933,0.2078,0.2367,0.4414,0.2513,0.1194,0.0177,0.2169,20.11,61.0,6.377
2022-06-18 07:44:00-04:00,50.448,62.0805,64.4898,0.1705,0.1812,0.1876,0.4598,0.2655,0.1197,0.0158,0.2023,20.11,61.0,6.3521
2022-06-18 07:45:00-04:00,53.6966,60.9738,62.1838,0.2581,0.2757,0.2883,0.4846,0.2647,0.1351,0.013,0.1512,20.11,61.0,6.4275
2022-06-18 07:46:00-04:00,50.9449,55.0015,56.0091,0.3561,0.3907,0.4776,0.3648,0.324,0.199,0.0119,0.1524,20.11,61.0,6.5354
2022-06-18 07:47:00-04:00,49.8142,55.7737,57.0391,0.4455,0.5199,0.6566,0.3878,0.2874,0.1654,0.0147,0.1854,20.11,61.0,6.6244
2022-06-18 07:48:00-04:00,53.0074,57.5508,58.3035,0.3213,0.339,0.3433,0.3868,0.3263,0.1874,0.0134,0.142,20.11,61.0,6.5119
2022-06-18 07:49:00-04:00,54.6935,58.9835,59.8183,0.2335,0.236,0.2722,0.3805,0.2989,0.2017,0.0101,0.1715,20.28,60.0,6.452
2022-06-18 07:50:00-04:00,49.0959,56.9778,58.2262,0.196,0.2189,0.2674,0.4268,0.2892,0.1513,0.013,0.1547,20.28,60.0,6.4427
2022-06-18 07:51:00-04:00,47.8738,54.3027,55.1656,0.1779,0.1877,0.2153,0.4203,0.2832,0.1639,0.0122,0.1626,20.28,60.0,6.4315
2022-06-18 07:52:00-04:00,50.9563,57.6771,58.5502,0.1705,0.1884,0.2476,0.4437,0.2685,0.153,0.0159,0.1598,20.28,60.0,6.4315
2022-06-18 07:53:00-04:00,49.2371,56.1857,57.4198,0.3452,0.4066,0.5199,0.4616,0.2512,0.1569,0.0147,0.166,20.28,60.0,6.6086
2022-06-18 07:54:00-04:00,47.8241,54.7136,55.6891,0.274,0.2894,0.3054,0.4082,0.2609,0.1602,0.0115,0.1929,20.22,60.0,6.4221
2022-06-18 07:55:00-04:00,51.9672,56.751,57.6257,0.1422,0.1426,0.1426,0.3435,0.2688,0.1789,0.0108,0.2028,20.22,60.0,6.3387
2022-06-18 07:56:00-04:00,49.216,54.3992,55.3559,0.0953,0.0953,0.0953,0.4053,0.2459,0.1727,0.0134,0.181,20.22,60.0,6.2836
2022-06-18 07:57:00-04:00,50.1661,58.2463,59.802,0.1185,0.1275,0.1573,0.4416,0.2478,0.1497,0.0122,0.1482,20.22,60.0,6.3072
2022-06-18 07:58:00-04:00,50.8704,55.2246,56.4635,0.1479,0.1525,0.1651,0.4048,0.2761,0.1843,0.0121,0.1727,20.22,60.0,6.3387
2022-06-18 07:59:00-04:00,48.6329,55.5784,56.513,0.1603,0.1793,0.2428,0.4278,0.2899,0.1579,0.0135,0.1469,20.28,60.0,6.4133
2022-06-18 08:00:00-04:00,52.5048,58.1846,58.6715,0.1571,0.1627,0.1756,0.4623,0.3137,0.1504,0.0118,0.1417,20.28,60.0,6.4091
2022-06-18 08:01:00-04:00,51.5668,56.6501,57.5482,0.1896,0.199,0.199,0.4319,0.2813,0.1667,0.0138,0.1482,20.28,60.0,6.4315
2022-06-18 08:02:00-04:00,52.5088,58.9003,59.7797,0.2795,0.3073,0.3524,0.3848,0.296,0.1672,0.0177,0.166,20.28,60.0,6.5192
2022-06-18 08:03:00-04:00,53.8156,59.5604,60.9311,0.2837,0.3072,0.3213,0.4394,0.2641,0.1394,0.0143,0.176,20.28,60.0,6.5192
2022-06-18 08:04:00-04:00,55.3662,59.3728,60.3757,0.1916,0.1953,0.2248,0.4205,0.2762,0.1536,0.0143,0.1639,20.56,61.0,6.8731
2022-06-18 08:05:00-04:00,51.6302,58.2833,59.775,0.2092,0.2189,0.2318,0.4534,0.2464,0.1606,0.0145,0.1435,20.56,61.0,6.8731
2022-06-18 08:06:00-04:00,51.0961,57.7652,58.8538,0.1802,0.1976,0.2292,0.4294,0.2799,0.1579,0.0137,0.1532,20.56,61.0,6.8731
2022-06-18 08:07:00-04:00,51.8944,59.4208,60.3541,5.3705,5.8168,6.1593,0.483,0.2743,0.1511,0.0148,0.1438,20.56,61.0,12.4567
2022-06-18 08:08:00-04:00,53.5344,60.0245,60.934,2.495,2.53,2.6639,0.4269,0.2652,0.1817,0.0121,0.159,20.56,61.0,8.8122
2022-06-18 08:09:00-04:00,50.3662,59.0876,59.9371,1.0918,1.0945,1.0945,0.5155,0.2662,0.1327,0.0152,0.1563,20.5,60.0,7.3474
2022-06-18 08:10:00-04:00,51.5912,58.3499,59.3536,0.5675,0.5772,0.6011,0.4517,0.24,0.1435,0.0116,0.1636,20.5,60.0,6.9352
2022-06-18 08:11:00-04:00,51.8355,56.9717,57.8114,0.3278,0.3309,0.3469,0.4319,0.246,0.1539,0.0129,0.1558,20.5,60.0,6.8019
2022-06-18 08:12:00-04:00,49.8703,56.5856,57.3063,0.2806,0.3023,0.3692,0.4797,0.2519,0.152,0.0131,0.1481,20.5,60.0,6.7679
2022-06-18 08:13:00-04:00,47.6109,54.0587,54.6565,0.3752,0.4082,0.4334,0.4681,0.2327,0.1558,0.0127,0.1589,20.5,60.0,6.8271
2022-06-18 08:14:00-04:00,50.5982,57.0394,58.3229,0.3421,0.3675,0.3954,0.3667,0.2621,0.1667,0.011,0.1966,20.5,59.0,6.6967
2022-06-18 08:15:00-04:00,53.9057,57.1853,57.8135,0.2858,0.2972,0.3573,0.3771,0.3075,0.1925,0.0101,0.151,20.5,59.0,6.6438
2022-06-18 08:16:00-04:00,56.2666,59.6048,60.2471,0.2601,0.2809,0.2978,0.5006,0.2428,0.1588,0.0179,0.138,20.5,59.0,6.6388
2022-06-18 08:17:00-04:00,55.159,58.1187,58.913,0.2429,0.2616,0.2791,0.4186,0.3036,0.1603,0.0141,0.1546,20.5,59.0,6.6135
2022-06-18 08:18:00-04:00,56.6467,62.8017,63.9466,0.2641,0.2822,0.3286,0.4293,0.3031,0.1567,0.0205,0.1518,20.5,59.0,6.6388
